mz,p_value,adjusted_p_value,significant_after_fdr
100.92544123254729,0.0,0.0,True
102.6021319469195,0.0,0.0,True
104.0158123531549,0.0,0.0,True
105.03497729718508,0.0,0.0,True
105.98838966418104,0.0,0.0,True
107.63220409003615,0.0,0.0,True
108.61849274554925,0.0,0.0,True
109.96642057475044,0.0,0.0,True
110.9855855187806,0.0,0.0,True
112.00475046281078,0.0,0.0,True
112.82665767573832,0.0,0.0,True
114.01020406235402,0.0,0.0,True
114.8321112752816,0.0,0.0,True
116.01565766189728,0.0,0.0,True
116.93619374037613,0.0,0.0,True
118.02111126144052,0.0,0.0,True
119.99368857246664,0.0,0.0,True
121.04572980501392,0.0,0.0,True
122.032018460527,0.0,0.0,True
123.01830711604008,0.0,0.0,True
124.03747206007024,0.0,0.0,True
124.99088442706622,0.0,0.0,True
125.97717308257928,0.0,0.0,True
126.89770916105816,0.0,0.0,True
127.98262668212251,0.0,0.0,True
129.0346679146698,0.0,0.0,True
130.02095657018288,0.0,0.0,True
131.04012151421304,0.0,0.0,True
132.05928645824324,0.0,0.0,True
133.04557511375629,0.0,0.0,True
133.99898748075225,0.0,0.0,True
135.05102871329956,0.0,0.0,True
135.9715647917784,0.0,0.0,True
136.99072973580857,0.0,0.0,True
138.00989467983874,0.0,0.0,True
138.99618333535182,0.0,0.0,True
139.78521425976228,0.0,0.0,True
141.03451322341218,0.0,0.0,True
141.98792559040814,0.0,0.0,True
142.908461668887,0.0,0.0,True
144.0920080555027,0.0,0.0,True
145.07829671101575,0.0,0.0,True
146.13033794356303,0.0,0.0,True
147.0508740220419,0.0,0.0,True
148.037162677555,0.0,0.0,True
148.82619360196543,0.0,0.0,True
150.10836885413244,0.0,0.0,True
151.02890493261128,0.0,0.0,True
152.01519358812436,0.0,0.0,True
153.00148224363744,0.0,0.0,True
154.0206471876676,0.0,0.0,True
155.03981213169777,0.0,0.0,True
156.05897707572797,0.0,0.0,True
157.07814201975813,0.0,0.0,True
158.0644306752712,0.0,0.0,True
158.98496675375006,0.0,0.0,True
160.00413169778022,0.0,0.0,True
161.02329664181042,0.0,0.0,True
162.1082141628748,0.0,0.0,True
163.12737910690498,0.0,0.0,True
164.11366776241803,0.0,0.0,True
164.93557497534562,0.0,0.0,True
166.08624507344416,0.0,0.0,True
167.03965744044015,0.0,0.0,True
168.09169867298743,0.0,0.0,True
169.0779873285005,0.0,0.0,True
170.03139969549648,0.0,0.0,True
171.11631721656084,0.0,0.0,True
172.0697295835568,0.0,0.0,True
173.088894527587,0.0,0.0,True
174.10805947161714,0.0,0.0,True
174.99571926157893,0.0,0.0,True
176.0148842056091,0.0,0.0,True
177.03404914963926,0.0,0.0,True
178.05321409366945,0.0,0.0,True
179.63127594249036,0.0,0.0,True
182.09699758127303,0.0,0.0,True
183.1161625253032,0.0,0.0,True
184.10245118081627,0.0,0.0,True
185.5161315870517,0.0,0.0,True
187.0613171473555,0.0,0.0,True
188.14623466841988,0.0,0.0,True
189.62566765168947,0.0,0.0,True
191.00647176940777,0.0,0.0,True
192.025636713438,0.0,0.0,True
193.01192536895104,0.0,0.0,True
194.52423464073772,0.0,0.0,True
196.56256452879808,0.0,0.0,True
198.53514183982423,0.0,0.0,True
200.54059543936745,0.0,0.0,True
202.21728615373968,0.0,0.0,True
203.7295954255264,0.0,0.0,True
205.60354387100125,0.0,0.0,True
207.5432448935103,0.0,0.0,True
209.08843045381408,0.0,0.0,True
210.6007397256008,0.0,0.0,True
212.5733170366269,0.0,0.0,True
214.54589434765307,0.0,0.0,True
216.55134794719632,0.0,0.0,True
218.65543041229083,0.0,0.0,True
220.5622551462828,0.0,0.0,True
222.56770874582605,0.0,0.0,True
224.0800180176128,0.0,0.0,True
225.72383244346787,0.0,0.0,True
227.13751284970328,0.0,0.0,True
228.32105923631897,4.016317203716303e-27,4.016317203716303e-27,True
230.4908942784477,0.0,0.0,True
232.52922416650807,0.0,0.0,True
234.5018014775342,0.0,0.0,True
236.54013136559456,0.0,0.0,True
238.70996640772333,0.0,0.0,True
240.71542000726657,0.0,0.0,True
242.7537498953269,0.0,0.0,True
244.62769834080171,0.0,0.0,True
246.633151940345,0.0,0.0,True
248.63860553988823,0.0,0.0,True
250.54543027388016,0.0,0.0,True
252.51800758490631,0.0,0.0,True
254.58921376148376,0.0,0.0,True
256.75904880361253,0.0,0.0,True
258.6987498261216,0.0,0.0,True
260.27681167494245,0.0,0.0,True
262.6439044481739,0.0,0.0,True
264.71511062475133,0.0,0.0,True
266.2602961850551,0.0,0.0,True
268.8575229779062,0.0,0.0,True
270.66571884634686,0.0,0.0,True
272.6711724458901,0.0,0.0,True
274.7752549109846,0.0,0.0,True
276.68207964497657,0.0,0.0,True
279.67382190003286,0.0,0.0,True
281.7779043651274,0.0,0.0,True
284.3093785809443,0.0,0.0,True
286.6435950656586,0.0,0.0,True
289.2079455699926,0.0,0.0,True
291.6407909202581,0.0,0.0,True
294.172265136075,0.0,0.0,True
296.6708630633748,0.0,0.0,True
298.67631666291805,0.0,0.0,True
300.7146465509784,0.0,0.0,True
303.3447496323466,0.0,0.0,True
306.3036155988858,0.0,0.0,True
308.67070837211713,0.0,0.0,True
310.4460279520407,0.0,0.0,True
313.1418836104431,0.0,0.0,True
316.1665021540165,0.0,0.0,True
319.3226258516584,0.0,0.0,True
322.2486155296805,0.0,0.0,True
324.68146087994603,0.0,0.0,True
327.0156773646603,0.0,0.0,True
330.138924773785,0.0,0.0,True
333.1964196058755,0.0,0.0,True
336.15528557241475,0.0,0.0,True
338.9497700963684,0.0,0.0,True
341.05385256146303,0.0,0.0,True
344.17709997058773,0.0,0.0,True
347.168842225644,1.5093092851678518e-212,1.5136968121596187e-212,True
350.12770819218326,0.0,0.0,True
353.1523267357567,0.0,0.0,True
356.1769452793301,0.0,0.0,True
359.1686875343864,0.0,0.0,True
362.16042978944273,0.0,0.0,True
365.7439452378069,0.0,0.0,True
369.36033697468815,0.0,0.0,True
373.1411101541549,0.0,0.0,True
376.1328524092112,0.0,0.0,True
379.12459466426753,0.0,0.0,True
382.2149657848752,0.0,0.0,True
385.1409554628973,0.0,0.0,True
388.1326977179536,0.0,0.0,True
391.1244399730099,0.0,0.0,True
394.11618222806624,0.0,0.0,True
397.1408007716397,0.0,0.0,True
400.8886976625893,0.0,0.0,True
404.6037182650219,0.0,0.0,True
408.58174917559126,0.0,0.0,True
412.62553266319486,0.0,0.0,True
415.8474089378709,0.0,0.0,True
419.6939346943719,0.0,0.0,True
423.57333673939,0.0,0.0,True
427.8801305351304,0.0,0.0,True
431.2663882523919,0.0,0.0,True
435.14579029741,0.0,0.0,True
438.367666572086,0.0,0.0,True
441.7210480008305,0.0,0.0,True
445.5675737573314,0.0,0.0,True
449.7757386875205,0.0,0.0,True
453.786645886607,0.0,0.0,True
457.6660479316251,0.0,0.0,True
461.5454499766432,0.0,0.0,True
465.7536149068323,0.0,0.0,True
470.783687049949,0.0,0.0,True
474.334326209796,0.0,0.0,True
478.1150993892628,0.0,0.0,True
482.6520272046229,0.0,0.0,True
486.6958106922265,0.0,0.0,True
490.6738416027959,0.0,0.0,True
494.75050137891657,0.0,0.0,True
499.2545529057596,0.0,0.0,True
503.6599755670513,0.0,0.0,True
508.22977967092856,0.0,0.0,True
513.194099237011,0.0,0.0,True
518.2570476686448,0.0,0.0,True
522.826851772522,0.0,0.0,True
527.626789896019,0.0,0.0,True
533.1171300783751,0.0,0.0,True
538.1472022214917,0.0,0.0,True
544.1635630201215,0.0,0.0,True
549.1607588747211,0.0,0.0,True
552.678521746051,0.0,0.0,True
558.1359856398899,0.0,0.0,True
563.9222124189,0.0,0.0,True
569.1495422931192,0.0,0.0,True
574.3768721673385,0.0,0.0,True
579.8343360611775,0.0,0.0,True
585.127418512431,0.0,0.0,True
590.2232432325818,0.0,0.0,True
595.088933933113,0.0,0.0,True
600.3162638073322,0.0,0.0,True
605.9052328552398,0.0,0.0,True
611.8229647883181,0.0,0.0,True
616.8530369314349,0.0,0.0,True
621.5543461893803,0.0,0.0,True
629.0172636827626,0.0,0.0,True
635.4281399435977,0.0,0.0,True
642.1349028010866,0.0,0.0,True
650.5512326614648,0.0,0.0,True
658.9675625218429,0.0,0.0,True
665.6085728022977,0.0,0.0,True
671.0660366961365,0.0,0.0,True
