mz,importance,importance_std,rank,adjusted_p_value
299.669563027042,0.027448505002836635,0.14160441979723729,1,0.0
153.99789475769475,0.025556304359836905,0.12469764473469953,2,0.0
357.59632436547344,0.023863959926599138,0.1175636906803554,3,0.0
712.4881453917886,0.02104350686264458,0.102068981151088,4,0.0
203.7057626031592,0.019214275202931407,0.11709607520794746,5,0.0
706.2417863371337,0.019198380075370804,0.09414796571558176,6,0.0
268.73364791951417,0.018293066216083256,0.08911903762779311,7,0.0
684.8069121074758,0.018085152301112715,0.0887419783114243,8,0.0
125.95503015969132,0.0175318489926258,0.09895889081720406,9,0.0
218.59839761241545,0.01665608060217908,0.11576539140662474,10,0.0
974.4078432256612,0.016541470625343453,0.11746162650359947,11,0.0
316.6333591965259,0.015932269747832076,0.09080855201225116,12,0.0
234.4772998408277,0.015855147813736824,0.08943357778684051,13,0.0
151.0719686741985,0.015780996922425135,0.11365711231810427,14,0.0
485.1864269502932,0.015437933002782931,0.11206251348430671,15,0.0
222.5434664890396,0.014973769017468405,0.11003352180075894,16,0.0
789.6799930777348,0.014899618126157548,0.10972356191161282,17,2.065823414312188e-207
843.1356763559921,0.014774163226527389,0.08373898024586238,18,0.0
260.7120078703784,0.014770802980422687,0.1091946234313239,19,0.0
835.212663028772,0.014636669002491437,0.10865685723702616,20,0.0
185.5255701967162,0.01356064729754713,0.08065876970967076,21,0.0
628.458178319694,0.012521960262056335,0.08718486143908483,22,0.0
954.518120972681,0.01221935940345834,0.08469950752836528,23,0.0
123.88386899946366,0.012036315075562755,0.08350014871083948,24,0.0
576.5476470181144,0.01201483259720845,0.08348323953546151,25,0.0
827.1252718316924,0.011724049645347387,0.0812645612390252,26,0.0
383.5680278032492,0.011675166221629759,0.06599913783476714,27,0.0
747.5663828197719,0.011520900129397004,0.08018677925382417,28,0.0
213.5026836467759,0.011389117384052379,0.08060263295931946,29,0.0
592.1306690807799,0.011254358894290866,0.0779962113931068,30,0.0
775.674998565719,0.010641147606556234,0.07375448034801382,31,0.0
286.6179601602104,0.010625759445836547,0.07403628852254843,32,0.0
224.0886184657174,0.010389775311876044,0.07214225511538017,33,2.064509100046994e-250
236.5484610010554,0.010389775311875953,0.07214225511537939,34,0.0
677.048276650115,0.010309925366101086,0.07147759663957443,35,0.0
102.90925280541184,0.01030249473651516,0.07364257658809348,36,0.0
264.62420117303066,0.010101010101010102,0.09949874371066197,37,0.0
249.30418370214016,0.010101010101010102,0.09949874371066195,38,0.0
279.68121405214623,0.010101010101010102,0.09949874371066199,39,0.0
691.6450314936243,0.010101010101010102,0.09949874371066199,40,0.0
699.5351692468727,0.010101010101010098,0.09949874371066192,41,0.0
245.62211941729092,0.010101010101010098,0.09949874371066195,42,0.0
289.21513050398795,0.010101010101010095,0.0994987437106619,43,0.0
275.63751845360645,0.010101010101010093,0.0994987437106619,44,0.0
256.7340634197824,0.010101010101010091,0.09949874371066186,45,0.0
1025.6279874738316,0.010022949315971816,0.07155356747124386,46,0.0
195.02661107458607,0.009267403720073513,0.06424059841216244,47,5.53042960336901e-16
1543.8127844184155,0.009037945879558511,0.06275520882627808,48,0.0
120.9579429159674,0.008912955287306634,0.0621032890436168,49,0.0
230.46647981625975,0.008812902817967812,0.06322452900543833,50,0.0
158.0415903562345,0.0087103629121689,0.06396928529230342,51,6.76685337536512e-55
664.1610516531426,0.008704620291972736,0.0604101679740441,52,0.0
387.1185897922109,0.008647264614514963,0.05999290825286747,53,2.9064219105468333e-59
177.01079653800235,0.008646430574817203,0.060266650831989635,54,0.0
374.132738073323,0.008537734984042025,0.05927646923880837,55,3.602195212221968e-05
145.15436535926227,0.007956116783062432,0.061853621008590425,56,0.0
311.20888949116767,0.007704437125925088,0.07589159968770562,57,0.0
560.1098600321804,0.00766223975254054,0.07547593970938021,58,0.0
414.1751871710583,0.007356882287316412,0.07246805397630539,59,0.0
616.8531007076245,0.006727993611155169,0.05139329436104283,60,0.0
232.5047654025156,0.00629264894484567,0.06198495579781232,61,0.0
142.91882632917523,0.006213818867662016,0.0612084499268198,62,1.0552387322294434e-57
187.070722173394,0.005980383514630093,0.05890902401475092,63,0.0
875.2222365525354,0.0058616722465990425,0.05773967343344545,64,0.0
859.2447076022075,0.005743666130717081,0.05657726886568296,65,0.0
537.6558430093945,0.005707027785493006,0.0562163674028611,66,0.0
603.7028711188774,0.005696794433419076,0.05611556504100598,67,0.0
205.6125458935276,0.005574372072875145,0.054909658804460665,68,0.0
892.1860327220193,0.00557437207287514,0.05490965880446067,69,0.0
581.9721167234726,0.00557437207287514,0.05490965880446059,70,0.0
918.1906117337668,0.00557437207287514,0.05490965880446065,71,0.0
295.6258674285022,0.0055743720728751375,0.05490965880446065,72,0.0
242.7619444817384,0.005565351199528755,0.05482079981351196,73,0.0
644.0740759563313,0.005517016395417375,0.054344683837140195,74,0.0
761.1768704441253,0.005302402075862652,0.05223065217451687,75,0.0
867.1677209294277,0.0052282511845513965,0.05150023804199725,76,0.0
511.651263997647,0.005228251184551345,0.051500238041997305,77,0.0
130.9521174034153,0.005228251184551257,0.05150023804199651,78,0.0
137.98749023339502,0.005093486810771359,0.05017275833907916,80,1.982692670766569e-36
273.5992328673506,0.004872758916458758,0.04799850566866474,81,0.0
445.5384847402204,0.00480008160651902,0.047158786849273784,82,0.0
308.151461111784,0.004798608025147448,0.04726809153614511,83,0.0048203872732871765
926.7382609664526,0.004798608025147448,0.04726809153614516,84,0.0
104.02702232045536,0.004789985187516829,0.04718315334650988,86,1.0418180887688647e-19
277.741555187806,0.00476408719923727,0.04692804843396331,87,0.0
609.5875988598418,0.0045839937055927255,0.04515405987352178,88,0.0
532.6587557656707,0.004583993705592718,0.045154059873521675,89,0.0
437.7798492828595,0.0045839937055924965,0.045154059873519524,90,0.0
133.02327856364298,0.004526638028135026,0.04458908490620137,91,1.2200450933963966e-13
156.03618034395058,0.0045266380281349635,0.044589084906201344,92,1.7462099408497228e-99
135.9820802211111,0.004526638028134957,0.044589084906201365,93,2.8135246531434295e-26
192.0020582691742,0.004421023279594683,0.04354873996129093,94,1.4191675865061013e-49
194.00746828145816,0.004421023279594682,0.04354873996129092,95,1.4321915112537345e-33
176.02452931884633,0.004421023279594538,0.043548739961289384,96,5.197836957102281e-29
597.851018951885,0.004391755236077927,0.04326043873877305,97,0.0
297.63127744078616,0.004357343970293016,0.04292147484497884,98,0.0
571.1231773127562,0.004120626586380011,0.040589719695910915,99,5.645488921289424e-28
190.9829154760463,0.003995339255953083,0.03935559242985174,100,0.0
