UMAP1,UMAP2,cluster
8.378479,6.484918,0
8.306322,6.696289,0
8.328905,6.394152,0
8.286948,6.9279695,0
8.442911,6.8161197,0
8.473046,6.968723,0
8.49409,6.8224545,0
8.462868,6.6928344,0
8.422125,6.8649893,0
8.561419,7.0600095,0
8.518789,6.6042075,0
8.311967,6.249048,0
8.575218,6.7189302,0
8.685003,6.5130506,0
8.706618,6.6273384,0
8.219593,6.618571,0
8.608043,6.5411873,0
8.477983,6.6150346,0
8.664435,6.8495817,0
8.46697,6.3086457,0
8.715322,6.707821,0
8.718044,6.601698,0
8.730668,6.6465945,0
8.687219,6.510343,0
8.736779,6.5456715,0
8.747405,6.5423503,0
8.870975,6.5090804,0
8.896377,6.4909515,0
8.896974,6.484837,0
8.6930895,6.4609146,0
8.716975,6.457975,0
8.862847,6.519066,0
8.676899,6.567157,0
8.854488,6.5260468,0
8.7569475,6.6251526,0
7.991206,6.473591,0
8.642694,6.8368864,0
8.682133,6.615753,0
8.680095,6.7075086,0
8.554325,6.4985237,0
8.769134,6.5722613,0
8.732007,6.664078,0
7.8536706,6.098102,0
8.868453,6.522224,0
8.899521,6.482481,0
8.895912,6.484399,0
8.889319,6.490736,0
6.9995003,6.301679,0
8.629151,6.718098,0
8.598604,6.3672028,0
8.681128,6.4531326,0
8.408355,6.3347497,0
7.8223877,6.745166,0
8.701575,6.619933,0
8.691719,6.5751586,0
8.578411,6.784356,0
8.800823,6.5799465,0
8.003149,6.1547346,0
8.535226,6.5723276,0
8.73146,6.5383577,0
8.414848,6.8465123,0
8.26691,6.2297826,0
7.685942,6.0403795,0
8.212253,6.407141,0
8.08622,6.2280335,0
7.759328,5.9410396,0
7.526855,5.6441784,2
7.622385,5.8045015,0
7.301664,5.4871626,2
7.1691957,5.252515,2
7.178623,5.2785363,2
7.341389,5.4109917,2
7.1697407,5.200466,2
7.8313217,6.067846,0
8.706428,6.5814276,0
8.668625,6.893985,0
8.78617,6.637712,0
8.478363,6.8812275,0
8.64821,6.4853373,0
8.666158,6.5470157,0
8.61592,6.6015077,0
7.9782696,6.1248307,0
8.450042,7.169779,0
8.596221,7.008424,0
7.857831,6.089418,0
8.320986,6.5558686,0
7.656151,5.7724104,0
7.0659647,5.4023633,2
7.125289,5.480084,2
7.425636,5.5193086,2
6.930597,4.3461328,2
6.9657893,4.3377576,2
6.844179,4.432144,2
7.021068,4.4830785,2
6.8603244,4.6636486,2
6.8948503,4.577187,2
6.966417,4.813549,2
6.8099403,4.7434826,2
7.1186876,5.002494,2
8.322704,6.4370346,0
8.52879,7.0798764,0
8.636432,7.1348467,0
8.782551,6.5022373,0
8.2310505,6.7030406,0
8.454666,6.411856,0
8.410885,6.9468107,0
8.439695,6.868098,0
8.21173,7.0749626,0
8.24843,6.664065,0
8.303705,6.4818797,0
8.507413,6.605316,0
7.7907195,6.1282754,0
8.440721,6.308977,0
8.653156,6.436107,0
7.7983127,6.0136495,0
7.2046666,5.573265,2
7.0441537,5.4440928,2
7.0410933,5.422082,2
7.1751847,5.260368,2
7.0224204,4.7306504,2
6.919826,4.3387923,2
6.891123,4.331021,2
6.951595,4.3857055,2
6.896473,4.6530666,2
7.0264516,4.350045,2
6.9080334,4.4443226,2
7.0017,4.7159967,2
7.655841,5.9061127,0
8.515407,6.675635,0
8.32236,6.8584156,0
8.3515005,6.2985554,0
8.644433,7.010183,0
8.539866,6.571822,0
8.582623,6.9869404,0
8.513055,6.7943516,0
8.401392,6.266104,0
8.3063,7.022035,0
8.615932,6.6238713,0
8.559259,7.262755,0
8.177018,6.3665376,0
8.378877,6.3797207,0
8.596377,7.109652,0
8.6041355,7.0063167,0
8.370574,6.500182,0
8.170734,6.26229,0
8.16481,6.294679,0
7.4785333,5.698081,2
7.1370444,5.4609222,2
7.019127,5.4207835,2
6.8118515,4.464722,2
6.8829136,4.226483,2
6.8423624,4.426257,2
7.051306,4.13837,2
7.0776353,4.08852,2
7.0246286,4.245629,2
6.9742956,4.6936836,2
7.3304634,5.4683323,2
8.168652,6.3518457,0
8.5492525,6.4813657,0
8.472095,6.866826,0
8.394796,6.943402,0
8.668417,6.62846,0
7.977906,6.272071,0
8.591507,7.0562506,0
8.04664,6.3471017,0
8.467318,7.0602555,0
7.981939,6.142638,0
8.427555,6.576003,0
8.476518,6.4791517,0
7.8779745,6.0688066,0
8.290772,6.524458,0
8.344124,6.3401623,0
8.262897,6.4460177,0
8.570726,7.1191964,0
8.511851,7.0528865,0
8.518395,6.6529493,0
8.176186,6.2271094,0
7.636076,5.8129807,0
8.039535,6.2682137,0
7.2708893,5.521484,2
6.910507,4.6723065,2
6.772413,4.281692,2
6.8013654,4.7720017,2
6.785771,4.2010565,2
6.8979855,4.330087,2
6.8464293,4.3881826,2
7.101501,4.016123,2
7.0981555,4.0283465,2
7.5938444,5.6256332,2
7.675945,5.8215737,0
7.5739,5.7949114,0
8.371738,6.687244,0
8.468314,6.826109,0
8.476191,6.5798244,0
8.535105,6.7900486,0
8.47063,6.4973946,0
8.394182,6.7335896,0
8.500281,6.6206326,0
8.412026,6.6470838,0
8.376814,6.498526,0
8.507751,7.1253147,0
8.36055,6.3959823,0
8.447823,6.8385553,0
8.405273,6.5814075,0
8.462458,6.8723173,0
8.032732,6.276569,0
8.553942,6.9438396,0
8.243635,6.5751243,0
7.880422,6.0183487,0
7.6851845,5.8469357,0
7.3154383,5.3847613,2
6.999923,4.6644626,2
6.980098,4.3703475,2
6.8554626,4.3561616,2
6.732166,4.2539783,2
6.642797,4.247242,2
6.763892,4.163331,2
6.909374,4.0526156,2
6.835888,4.39406,2
6.8297873,4.7187147,2
7.628476,5.8006964,0
8.256421,6.4273195,0
7.990255,6.2843666,0
8.583891,6.788415,0
8.540821,6.617349,0
8.603064,6.6351433,0
8.030692,6.4745984,0
8.60239,6.712629,0
7.581938,6.8178473,0
7.8976336,6.368725,0
8.3622,6.7156997,0
8.488379,6.649181,0
8.197106,6.139463,0
8.442379,6.79424,0
8.407483,6.3044944,0
8.314874,6.5639725,0
8.156569,6.8633018,0
8.58775,7.1349587,0
8.227389,6.2547407,0
8.245777,6.4044223,0
8.199686,6.2456794,0
8.2661085,6.5311465,0
8.043511,6.1736593,0
7.2242417,5.1169624,2
7.109632,4.904418,2
6.995265,4.679264,2
6.931538,4.3670287,2
6.795264,4.6679006,2
6.8575077,4.3741336,2
6.7493925,4.3555017,2
6.5493956,4.3185143,2
6.061148,4.605581,2
6.764874,4.0638256,2
5.93169,4.574805,1
7.107953,4.9550486,2
7.896326,6.1096497,0
7.919056,6.2089834,0
8.419406,6.8009987,0
8.468215,6.314114,0
8.317344,6.5281568,0
8.548573,6.6360536,0
8.54947,7.015075,0
8.421917,6.7359796,0
7.2559857,6.707963,0
7.3802094,6.7332706,0
8.105547,6.402157,0
7.6536384,6.375965,0
8.209623,6.3656745,0
7.9801717,6.3812613,0
8.183229,6.209437,0
8.491563,6.8523946,0
8.211251,6.2205086,0
8.388157,6.6154375,0
7.8196907,6.182711,0
8.502024,6.9378476,0
8.360334,6.386522,0
8.014574,6.0233817,0
7.777139,5.9083333,0
7.317128,5.2971015,2
7.2485123,5.0519266,2
7.121224,4.9102607,2
7.0241256,4.6104517,2
6.9680896,4.0936794,2
6.8137774,4.413811,2
7.0357823,4.204193,2
6.8808656,4.395407,2
6.8471446,4.3533244,2
6.8153987,3.9081254,1
6.5294356,3.7829175,1
5.9352593,4.577312,1
6.772868,4.404093,2
6.915648,4.386011,2
7.564505,5.5117607,2
8.28112,6.3493423,0
8.429783,7.089498,0
8.593924,7.131811,0
7.8050876,6.2690535,0
