mz,importance,importance_std,rank,adjusted_p_value
179.03950274918253,0.03567143234255752,0.09168308094847563,1,0.0
104.0158123531549,0.03216946744302888,0.06816873860363665,2,0.0
140.0482245678991,0.02783626368023145,0.06423334966874605,3,0.0
602.3545936953926,0.02694487255444428,0.08984367207070575,4,0.0
178.05321409366945,0.02372359320809378,0.07428561981800608,5,0.0
376.1657286977284,0.022722260069339053,0.0740518730367073,6,0.0
361.1412648454125,0.022162882861290593,0.07038086845786577,7,0.0
176.0148842056091,0.020700833866720458,0.07100086274736228,8,0.0
453.8195221751241,0.019312869360468797,0.07533360552858177,9,0.0
522.3665837332826,0.018253740170455206,0.07116184783242775,10,0.0
427.4856150729252,0.018005064165592964,0.045730529710536524,11,0.0
242.32635814460457,0.01655421210191291,0.06419986294412049,12,0.0
333.1964196058755,0.015684892805950895,0.061538563659384336,13,0.0
118.02111126144052,0.015656497185706875,0.04339020721404891,14,0.0
169.0779873285005,0.015496111690525609,0.06091909091441629,15,0.0
318.43496606169657,0.014499409219412134,0.059092523895167275,16,0.0
202.644677904462,0.014492092326204133,0.06404620206875748,17,0.0
264.7479869132684,0.014147994734304559,0.06362263969855494,18,0.0
275.6629147009464,0.01411600454081326,0.06490413247522088,19,0.0
105.03497729718508,0.014076757659914703,0.03732441400616334,20,0.0
412.62553266319486,0.013992280884798093,0.0646048452357063,21,0.0
304.8570589041333,0.01351632495236254,0.0635433088127202,22,0.0
625.4337482343985,0.013367654812587216,0.06233589658620782,23,0.0
642.3979131092233,0.01332229014281425,0.06294162407004698,24,0.0
297.690028007405,0.013275950802801615,0.06345584375290057,25,0.0
158.98496675375006,0.013222616090711167,0.05684080307517069,26,0.0
685.1042118929392,0.01310794338581734,0.06205008771763856,27,0.0
234.5346777660513,0.013049194747102269,0.06124959215089654,28,0.0
633.619944075157,0.012533446960381094,0.0379568390270106,29,0.0
538.1800785100088,0.012213034486245857,0.05213288119166921,30,0.0
170.09715227253065,0.012048285757050714,0.0466877227460059,31,0.0
105.98838966418104,0.011893871392990111,0.038853944552401876,32,0.0
132.02641016972612,0.01160402677807236,0.029098325359400774,33,0.0
326.48965674838666,0.011529328724789265,0.0533927504843295,34,0.0
493.8628415889549,0.01092213604061776,0.054539969322322586,35,0.0
282.8956981747089,0.010751480490696044,0.05457879020798347,36,0.0
295.6516981193446,0.010425562689352932,0.05449144795730703,37,0.0
204.61725521548817,0.010370853594144237,0.05484031460621965,38,0.0
258.6987498261216,0.010343944540751944,0.05462218307380373,39,0.0
301.7995640720428,0.010341786835548991,0.05486134832437469,40,0.0
535.2212125434696,0.00990849866260798,0.05416182623206208,41,0.0
222.0745644180695,0.00963622651728414,0.04441405249993664,42,0.0
572.1741608366926,0.009562067969662285,0.049374866532684636,43,0.0
740.6651394868422,0.008946705247774536,0.03631864643736083,44,0.0
184.10245118081627,0.008667543388957378,0.045706609137992474,45,0.0
186.0421522033253,0.008543435121616736,0.04340101682910869,46,0.0
147.0508740220419,0.008255236148143493,0.024130425610382117,47,0.0
193.01192536895104,0.008226762045444057,0.027954139309353396,48,0.0
206.09668819875776,0.007867589340840437,0.04277166486223995,49,0.0
721.1695003962006,0.007384016590508382,0.038864921683542886,50,0.0
367.6178936832817,0.007303414179004509,0.04660249932808906,51,0.0
1942.8852579802417,0.007230616761479039,0.0453608566576551,52,0.0
706.2765416979532,0.0071972164035422745,0.045216430694757025,53,0.0
290.621625976228,0.007029486662841835,0.04538337392984462,54,0.0
156.05897707572797,0.006648624582851429,0.03433204159757403,55,0.0
781.694747556186,0.0063925457564338204,0.026276037816300207,56,0.0
518.4871816882645,0.005843991709315176,0.0199263389856985,57,0.0
400.4941822003841,0.005821269562877564,0.02448229700415116,58,0.0
760.7196754822749,0.005691076892687942,0.03310551379353474,59,0.0
810.231365989031,0.00515397340158545,0.02479083966429283,60,0.0
194.52423464073772,0.005103421339415774,0.03191660489249205,61,0.0
160.00413169778022,0.005017896552528668,0.026729233599584942,62,0.0
733.6953663212166,0.004946802414734569,0.02707351311799196,63,0.0
646.1786862886902,0.004821445103221707,0.01320632397360708,64,0.0
292.65995586428835,0.004737714076607349,0.03359287794727685,65,0.0
802.6698196300974,0.004581028210828937,0.024531091825306776,66,0.0
932.6955407152371,0.004508074210478993,0.021172377467459837,67,0.0
1591.4048574439005,0.004222988695649952,0.023500974558872373,68,0.0
277.66836830048965,0.004146154286548775,0.033348030595597496,69,0.0
984.7058291492932,0.00408683933655525,0.012573097487938497,70,0.0
795.6671701759547,0.004077031684844692,0.02603864650171266,71,0.0
245.6468632848319,0.004027857625499511,0.03271374944423027,72,0.0
174.99571926157893,0.0039100604407534,0.014851594999784536,73,0.0
767.6565723593833,0.003866625323826211,0.010984328264049598,74,0.0
496.492944670323,0.003829216943329338,0.012737407957964388,75,0.0
618.7598616654268,0.0038105921463647517,0.03180796186136767,76,0.0
594.3985318742539,0.0038030834976380133,0.03080373733651521,77,0.0
671.6578098894445,0.003743312295685887,0.032825933540445225,78,0.0
196.56256452879808,0.0037379408514773655,0.031321335616058245,79,0.0
501.6873982560252,0.0037158586288520575,0.03162047020119217,80,0.0
154.0206471876676,0.0036380282706742874,0.03279757519934714,81,0.0
1809.2760214467376,0.0035770411816048587,0.031084485254511837,82,0.0
590.256119521099,0.0033989474189634137,0.03055474724310806,83,0.0
850.2418091143445,0.0033673368133836784,0.02307981095369455,84,0.0
162.1082141628748,0.0033499842317914626,0.004259993824959281,85,0.0
788.730273298846,0.0033163186607459887,0.024812854815770648,86,0.0
157.07814201975813,0.003164127544865215,0.008303712447303883,87,0.0
146.13033794356303,0.002775487689360611,0.024119324802619916,88,0.0
299.16946099067457,0.002607695112487507,0.009369946131440016,89,6.7540030917e-314
958.7006849322652,0.002362817552234985,0.007569902531411204,90,0.0
180.0915439817298,0.002316601586152857,0.0057791821469848825,91,0.0
171.11631721656084,0.0022456114577714906,0.009654622525760655,92,0.0
148.037162677555,0.002210815273994877,0.010911489718774828,93,0.0
183.1161625253032,0.0021766051811850894,0.008940683407579364,94,0.0
192.025636713438,0.002082768980830813,0.007286714071646294,95,0.0
136.0373173688126,0.002071806663001277,0.006846262849547835,96,0.0
551.6593568020207,0.0020319321035744123,0.012511225656215841,97,0.0
352.1331617917265,0.002020205250242277,0.013051943337042994,98,0.0
1743.7864547206698,0.0018763227119577106,0.005209870450143523,99,0.0
261.16447146490424,0.0017936839258598605,0.005492643154863091,100,0.0
