UMAP1,UMAP2,cluster
5.5181947,9.959001,1
5.544236,9.801375,1
5.1675286,9.890992,0
5.6032095,10.022644,1
4.695076,10.002972,2
4.907222,10.348669,2
5.1203265,9.909134,0
4.714421,10.266975,2
4.3955274,10.245172,2
5.3903193,9.889409,1
5.170767,9.934273,2
4.843202,9.8774185,2
4.3865495,10.282468,2
4.7556047,10.245487,2
4.4203024,10.228379,0
5.577233,9.936557,1
4.761367,10.234288,2
4.570329,10.398544,2
4.9042487,9.926789,2
4.880993,11.14012,0
5.2990155,10.602009,2
4.752168,10.298439,2
5.1512976,9.943973,0
4.581199,10.317767,2
4.8617134,10.700111,0
5.0114617,10.846709,0
5.2210107,10.731126,0
5.1114254,10.523994,0
5.9968896,9.831632,1
6.097133,9.863352,1
6.041939,9.82663,1
4.8504953,10.16785,0
5.5083914,10.27187,1
5.8591313,10.351646,0
4.439492,10.37513,2
5.226013,10.01153,2
5.959873,10.063219,1
5.009522,9.946993,0
5.605802,10.222718,2
5.279021,10.613989,0
5.413296,10.722585,2
4.6598334,11.02808,2
6.088684,10.233729,1
5.1848254,10.693846,2
5.0136666,11.075727,0
4.4513535,10.437564,2
4.611842,10.728575,0
5.3770866,10.405347,0
5.073058,10.96526,0
4.7031536,10.454878,0
4.810642,10.101059,0
5.576632,10.1100235,0
5.124167,11.128018,2
4.7260203,10.58908,0
4.8667426,10.652845,0
4.4314685,10.494319,2
5.1449175,11.080023,0
4.9783907,10.554591,0
4.772625,10.691848,0
5.3264394,10.02963,0
5.94649,9.882522,1
5.9599195,9.996363,1
5.9413896,9.85705,1
5.1057024,10.156529,0
5.037782,10.070841,1
5.2425375,10.094535,1
4.573103,10.3994465,0
5.7485943,9.861765,1
5.631791,9.927487,0
5.453002,10.329246,2
5.459079,9.978834,0
5.234165,10.451178,2
5.012963,10.585323,2
5.1373773,10.142613,0
4.947593,10.449948,2
5.9496975,10.049925,1
5.0037675,10.111883,0
5.016356,10.829957,0
5.169842,10.308986,0
4.699109,10.54312,0
4.920282,10.6729555,0
5.375183,10.253945,0
5.696342,10.175419,0
5.377168,10.3858,0
4.816156,10.813956,0
5.126362,10.574444,0
4.876059,11.097998,0
4.6548624,11.023652,0
5.2204013,10.283572,0
5.4298058,10.329579,2
4.9384437,10.797258,2
4.586888,11.053338,0
4.897447,10.381629,0
5.0138445,10.619692,2
4.9144783,11.155899,0
4.7452164,10.820685,0
5.951751,10.203249,1
5.1588354,10.135969,1
5.0393863,10.205236,1
4.939306,10.306,0
5.3164897,10.470752,2
5.981148,10.004405,1
5.756367,9.9810095,0
5.618458,10.089407,1
5.4096694,10.238544,0
4.5733843,10.203616,2
4.954081,10.216565,0
5.3894644,10.422708,0
5.845541,10.27467,1
4.6916003,10.603786,0
4.794316,10.66499,0
5.10383,9.959748,0
4.6247225,10.591939,0
5.266417,10.780429,2
5.738341,10.283692,1
5.3877077,10.471703,2
5.4498296,11.016442,0
4.7736163,10.158662,0
5.2576413,10.280025,0
5.224765,10.497803,0
5.184054,10.441733,0
5.108644,10.473102,0
4.518016,10.864527,0
5.010337,10.085679,0
5.2609997,10.656739,2
4.9836707,10.338074,0
4.7757015,11.042775,2
5.166943,10.652121,0
5.4373226,10.14926,1
5.963958,10.174801,1
5.283571,10.5860405,1
5.0796847,10.310292,1
5.084169,10.412912,2
5.8046975,10.05677,0
5.1102295,10.237736,2
5.9220996,9.919408,1
5.2920413,10.751736,2
5.9166374,10.124896,1
4.724004,10.171087,0
5.3183165,10.670661,2
5.91085,10.022041,1
5.940981,10.335656,1
5.2463923,10.701955,2
5.2137046,10.19272,0
5.026549,10.226676,0
4.882263,10.5746155,0
5.884519,10.287142,1
5.213329,11.0636425,0
5.1168327,10.327885,1
5.0303583,10.371302,0
4.724357,10.316938,2
5.6155734,10.2473345,0
4.5911293,10.54098,0
4.8379345,10.57688,0
4.330594,10.563244,0
4.478609,10.750783,0
4.34353,10.884689,0
5.004579,11.140509,0
4.668001,10.648033,0
5.105718,9.942005,1
5.8007107,10.331419,0
5.598046,10.712196,2
4.982793,10.926215,2
4.5636783,10.357641,0
6.15449,10.1284485,1
5.175256,10.8588295,2
5.2682004,10.5355625,2
4.8378963,10.378094,0
5.2182364,10.511723,2
5.0002356,10.052921,0
5.379277,10.427269,2
4.6213655,10.73344,0
4.7208233,11.162131,2
5.78856,10.066105,0
5.2257433,10.930586,2
4.454271,10.904364,0
4.6310186,10.8061,0
5.025011,10.783999,2
5.4852176,10.376809,0
6.0302587,10.027869,1
5.065141,11.001508,0
4.4719987,10.366005,0
4.4497366,11.048551,0
5.089408,10.585373,0
5.1252813,10.835644,0
5.0811057,11.018885,0
4.3407784,10.79205,2
5.0564265,10.595621,0
4.9199343,10.552696,0
5.466209,10.428545,0
5.717005,10.466206,1
5.6114125,10.663489,1
5.8222737,10.463857,1
6.008263,9.991325,1
5.03739,10.633494,2
5.1172075,10.898034,2
4.554232,10.255132,2
5.8386183,10.143225,1
5.9257393,10.326619,1
5.9191895,9.878003,1
4.7857127,10.813183,2
5.2062683,10.156356,0
4.85544,10.252938,0
5.1592793,10.347197,0
5.3394556,9.99097,0
5.7580028,10.346241,1
4.597854,10.931471,0
5.176748,10.797177,2
5.6410985,10.553265,1
5.290746,10.949401,2
4.659501,10.912535,2
5.124181,10.789958,2
4.9311213,10.16617,0
5.324632,10.384366,0
5.1310196,10.608549,0
5.464098,10.328852,0
4.5896664,10.802725,0
5.4103503,10.753946,2
5.592723,10.367498,0
4.3740225,10.942554,0
4.9935694,10.086768,0
5.6510572,9.915525,1
6.175326,10.094867,1
6.048034,10.298623,1
6.11862,10.20362,1
4.8258734,11.099225,2
5.440763,10.293445,0
4.911566,10.380615,2
5.3207936,10.506172,2
5.717241,10.246608,0
5.0198655,10.523579,2
4.864,10.931711,2
4.983783,10.147996,0
5.2145844,10.059382,0
5.5957503,10.25181,2
4.8959684,11.030043,0
5.6465807,10.393936,2
4.4014397,10.78211,0
5.5318813,10.424112,2
4.992485,10.32038,0
5.9300337,10.469341,1
5.7802114,10.242713,0
5.483019,10.399901,0
4.5813694,10.80014,2
4.7249794,10.3240795,0
4.9852486,10.8586645,0
4.9016848,11.256415,2
5.132525,10.640131,0
5.097905,10.434234,0
4.981806,10.454971,2
5.465391,10.352502,0
5.168548,10.522587,0
5.822239,10.001614,1
6.162668,10.108728,1
6.172833,10.101601,1
5.858789,10.401686,1
5.7446327,10.585719,1
5.4663215,10.782383,2
5.7591496,10.51851,1
4.6798544,10.908657,2
4.4596715,10.90655,0
5.040352,10.457079,2
5.4045625,10.419198,1
5.479902,10.493912,2
5.3871403,10.558978,2
4.681923,10.453802,0
4.720875,10.158522,0
5.007072,10.282316,0
5.2612243,10.294307,0
5.0222116,10.68069,2
5.5080676,9.980658,1
5.9672794,10.358338,1
5.4695582,10.732474,1
4.9601398,11.017392,0
4.9037356,10.676231,2
5.0136065,10.74664,0
4.4181285,10.413123,2
4.694232,10.305378,0
5.1930895,10.422652,0
5.5683417,10.551387,0
4.8385053,10.660298,0
5.09701,10.409666,0
4.8896494,10.562896,0
6.164423,10.102112,1
6.0131536,10.277768,1
6.114131,10.1838255,1
6.0867195,10.145194,1
5.0392103,10.795375,2
5.8579116,10.360707,1
5.5222955,10.698409,2
4.8977027,10.1046095,0
4.76222,11.0404415,2
5.035296,10.834902,2
4.510151,10.6244955,0
5.8041773,10.576654,1
4.7804337,10.428352,0
5.47826,10.483573,2
4.5802116,10.660916,0
5.2325835,10.24658,0
4.7713437,10.738041,0
5.568489,9.902303,1
4.632079,10.30473,0
6.059339,9.92004,1
5.987385,10.325709,1
4.9798265,10.664523,2
4.6873846,11.241407,2
5.204675,10.917715,2
5.5853157,10.381032,0
4.8009195,10.711112,0
4.528311,10.965872,0
4.6694083,11.014804,0
4.6521697,10.467185,0
4.969733,10.689064,0
5.088666,10.576253,0
6.07487,10.2436285,1
6.0488276,9.978656,1
6.151331,10.211992,1
6.0070944,10.383432,1
6.0106745,10.3421,1
5.7745123,10.516378,1
5.3265395,10.593264,1
4.7905555,10.78337,0
4.899875,10.243384,0
5.33037,10.252877,0
4.636972,10.685196,2
4.9498615,10.287377,0
4.7027526,10.984877,0
5.1170263,10.587846,0
4.8742824,10.417471,0
5.0193353,10.389675,0
5.1970444,10.368122,0
5.183193,10.294005,0
4.6029963,10.587745,0
5.7776446,9.916602,1
5.2933755,10.430083,2
6.0767574,9.984487,1
5.7884164,9.8519535,1
5.833803,10.357808,0
5.4654837,10.585299,1
5.944081,10.188582,1
4.733143,10.540012,0
4.8805485,11.104435,0
5.1591353,10.648516,0
4.9660907,10.807925,0
4.7357936,10.857993,0
6.1665597,10.02414,1
6.0090966,10.29741,1
5.2998514,10.331359,1
5.5873165,10.173798,1
6.10676,10.169457,1
6.0559382,10.120144,1
5.0541706,10.176172,1
5.452719,9.943119,1
4.403687,10.43409,2
5.1112876,10.701389,0
4.688829,10.988187,0
5.259925,10.036024,2
5.502636,10.231794,0
5.904055,10.03862,1
5.6137094,10.53345,2
5.1045117,10.356568,0
4.9135766,10.639256,0
4.4562926,10.27005,0
4.695374,10.805059,2
5.7100034,9.941502,0
5.8846087,9.8636,1
5.8455467,10.007307,1
5.701859,9.968306,0
5.073771,10.410644,2
4.9493947,10.810319,2
5.346702,10.759971,2
5.2348647,9.917481,0
5.147783,10.398118,0
4.805303,10.558142,0
5.8946023,10.2793255,1
5.072535,10.582333,0
