mz,importance,importance_std,rank
203.7227771157682,0.03568984305656291,0.1003132519406035,1
245.6468632848319,0.033317647541778246,0.09766253139162538,2
179.04137110815066,0.031638958888784575,0.07442290826494521,3
406.5696516972612,0.030460983838556954,0.09376596862831607,4
275.62668342635686,0.028981708412091328,0.09082816647664205,5
642.4307893977405,0.026663658984073763,0.08689957468040305,6
256.73769607467256,0.023827593581932333,0.08283227066825953,7
158.9868887261025,0.02334468277079224,0.06469726628385931,8
160.0060509455181,0.021011716307668536,0.06458191808907277,9
582.0107463610098,0.02051220326100641,0.07770366483974296,10
204.61725521548817,0.020418702350241666,0.0771472626041827,11
222.5651494694256,0.019507563814572828,0.07666390876524176,12
625.4337482343985,0.01851971142506372,0.07078810161771854,13
412.62553266319486,0.01795683195543168,0.07149953293172323,14
453.8195221751241,0.017735159345336034,0.0683110297563768,15
218.6606531975034,0.0175618228071262,0.06718016526178462,16
205.6061115041536,0.01678861288245652,0.0707603264122115,17
576.5515380804907,0.015909851240566528,0.06701050741492784,18
282.86891992205744,0.015507008648174874,0.06616433493150475,19
285.22367628678694,0.015069257229424727,0.06441087914347325,20
326.4905864203725,0.014564505878899781,0.04325531848551964,21
245.61132494247303,0.013631709978843998,0.05934047895316379,22
220.56072494178105,0.013626251016439222,0.06186408440428774,23
333.1715413355863,0.013395658173077895,0.041120331962064834,24
410.5879605806329,0.01194392560194032,0.05696088514018357,25
445.5603015030537,0.011763813496669556,0.05744174795857783,26
193.01375637433176,0.01158642874994794,0.03580082210880502,27
178.04522227426077,0.01147308060888982,0.0416247785794661,28
374.1282886869438,0.011153041471861126,0.0368446501379082,29
213.51535513763216,0.011034442168093073,0.05423308653693519,30
230.48916455897927,0.010821405879541111,0.05318659398176492,31
176.0167606505303,0.01055439399588188,0.03080730534858807,32
652.1786089430612,0.010357027905103955,0.053656466932607935,33
162.10684022820465,0.010128561136408693,0.036923804804995145,34
192.007744670323,0.009789174139871787,0.028677488435213765,35
378.1317571618886,0.009603052822380524,0.049090590617182586,36
202.21728615373968,0.009099580007270373,0.04571747336888021,37
1543.8821823924288,0.00909770193773261,0.046704348067355086,38
505.1562619947288,0.008931457724690107,0.029864188471458563,39
200.54159507507816,0.00828045476916985,0.04688379111229547,40
319.2977179726293,0.00808402320981359,0.04517046243261203,41
1743.408377402723,0.007704774980687796,0.04339509424016691,42
376.1337350219439,0.0076609988967676025,0.030063648275738014,43
357.131384379055,0.007357453180097316,0.02965727195424865,44
137.98885941244657,0.007195262710753016,0.026693454779522084,45
545.1345256500977,0.007074055521426446,0.028475172170262453,46
104.02116890776657,0.006880097593304089,0.029131154085283103,47
304.8581183039499,0.006503889928967165,0.04102126887256756,48
706.2875004607922,0.006351499065549089,0.04288901176432255,49
587.1110729929006,0.00630134809061971,0.042016125746931574,50
215.51751574698525,0.006161169182816296,0.03876180078717899,51
275.6629147009464,0.0061393803967910955,0.04258259963464145,52
361.17997747495633,0.0060441403851403674,0.03558095098059809,53
1986.873732016125,0.005945210189649613,0.03942602231946332,54
602.3381555511342,0.0059305523927560486,0.03740410797138829,55
423.754156326234,0.005843080410511037,0.03974052388137471,56
197.0188847255143,0.005771395002813245,0.024900785791930894,57
170.98691194272874,0.005641379731544105,0.03860347811700017,58
292.65708428260007,0.005359553813385496,0.033606361904676856,59
583.0433163722555,0.005100187955388671,0.034573811038749035,60
148.0393307219848,0.004860885852601751,0.023806702716655782,61
551.1457509668563,0.004808124555473183,0.023123556711023015,62
180.35766236209392,0.004738823312258339,0.021381855296029092,63
310.4328774366339,0.004715010989574258,0.01860954801465157,64
