mz,importance,importance_std,rank
199.02828616758077,0.017200278869404572,0.05733167505304257,1
568.130377349089,0.01716099946731775,0.0688070369744707,2
137.97701839132165,0.01685103627078705,0.05382697395339036,3
170.09715227253065,0.016604031369914497,0.052626893233855734,4
180.3545542898666,0.01649070984807714,0.045632685503282526,5
179.2367604802851,0.013553886172642537,0.04590300048604619,6
154.0206471876676,0.013459565177859187,0.0471029891574338,7
176.0148842056091,0.012836586457164989,0.045284398217069914,8
193.01192536895104,0.01276403446780675,0.05870496410277618,9
155.03981213169777,0.012745595512862341,0.03901808187151871,10
369.1302029550684,0.012617206348663873,0.05724966527959041,11
749.1472219242548,0.012207768160229716,0.044418451731287244,12
194.0310903129812,0.012085722884747947,0.06141717014507434,13
177.03404914963926,0.011766869389481911,0.035518749771486655,14
198.00912122355055,0.011519256643088052,0.03949244845418568,15
140.77150291527536,0.011190453192598673,0.03953692651309136,16
375.14656375369816,0.011084055475220884,0.03974699067164966,17
196.03654391252445,0.009624695691132099,0.046604550108088866,18
156.02610078721085,0.00959673665305897,0.04196437847149292,19
544.1306867316043,0.009431361672292481,0.04402748907205884,20
104.0158123531549,0.009382098046330967,0.046538198063921614,21
721.1037478191663,0.009345594234266104,0.05135569474019998,22
418.1158728455509,0.009254562859768048,0.045742798057987415,23
160.00413169778022,0.008984850901787871,0.03676972423089162,24
158.98496675375006,0.008913091542362432,0.03907167184557345,25
195.01737896849423,0.008867343516586546,0.04377405540774915,26
157.04526573124105,0.008736634313267589,0.040254484573089964,27
139.78521425976228,0.008570414310043253,0.038365945193720316,28
763.0867682555061,0.008199251889793938,0.03631290565186456,29
138.99618333535182,0.008052541075018356,0.03619189569281505,30
713.1476859980276,0.00787175423418515,0.03148714756176764,31
118.02111126144052,0.00750789030915263,0.04139251326016128,32
573.1604494922058,0.0073610733941180525,0.04259747247514058,33
940.0927056315852,0.007123202536003671,0.030017067431536704,34
102.04323504212876,0.006805703288839874,0.032033654586550823,35
534.1691713109224,0.006705493706231988,0.042199726906465215,36
184.0695748922992,0.006651715319539623,0.03061869296352129,37
174.99571926157893,0.0066133370933101855,0.03277949688305342,38
107.89521439817298,0.006471856385532201,0.034788424396220576,39
185.08873983632932,0.006457891459421793,0.03220930972107103,40
438.3347902835689,0.006424485710682173,0.04529205435691147,41
330.138924773785,0.006226911243259031,0.02775802672986602,42
336.12240928389764,0.00595312371108671,0.030802423988899413,43
1240.6477352549352,0.005653189109297636,0.0272639477865595,44
146.06458536652883,0.005422188126358689,0.02934945373349912,45
1523.2523113479472,0.005307289279782387,0.026662998142185975,46
202.21728615373968,0.005086054340253534,0.022376093412103826,47
197.02283256803756,0.005056203389791796,0.02787623109403002,48
142.908461668887,0.004990624594642761,0.03765664347124825,49
392.11072862852296,0.004983848283227222,0.03344903480633095,50
549.1607588747211,0.004957508852468118,0.02912243574961244,51
236.63876023114588,0.0049429423126614806,0.0232024853035545,52
116.01565766189728,0.004807550533822021,0.03294795657772935,53
1003.7740764892126,0.004771435868845171,0.0196165311718929,54
314.1281722659561,0.0046735621269017045,0.0247055043728642,55
333.1635433173584,0.004640794370525307,0.021166133308510953,56
1337.4684049378016,0.0046180280614091926,0.029875471953961362,57
735.1090467274521,0.00452266358739718,0.016994107979063568,58
144.0591317669856,0.0045107247816558475,0.025233423983287682,59
147.0508740220419,0.004507772022343506,0.03159962245859705,60
169.0779873285005,0.004394553919900758,0.02226272525139882,61
1863.193134614785,0.0043570003115096685,0.025223658813079787,62
380.8999142441911,0.004319017644403304,0.026054118866295675,63
164.50818322462328,0.004220695217149579,0.019843050151689526,64
150.07549256561532,0.004207240704913839,0.020882603328136094,65
742.1116961815949,0.004177756849081909,0.020755869003611586,66
270.73147142338104,0.004081744577365428,0.019517097992297044,67
1205.0427147909134,0.004065269587995792,0.021041603204505547,68
895.6110872679458,0.003991590306251953,0.022830122969910785,69
226.71012109898092,0.003989259784620915,0.015324697517234474,70
341.05385256146303,0.003972069633804037,0.02782762702774791,71
141.79066785930553,0.0038729423110754834,0.01931084997559218,72
158.0315543867541,0.0038584230944369497,0.020284000597914666,73
552.6456454575339,0.003754661102140541,0.026473835963282302,74
617.3133049706742,0.0037502957194016934,0.01788173134933685,75
108.94725563072026,0.0037404947497336515,0.019903982044301764,76
182.03124500423883,0.0037257865680159936,0.016965397873598957,77
260.7370797141819,0.0036641771746806595,0.01812345753737313,78
106.02126595269814,0.0036585179903830447,0.024635716614939192,79
274.7752549109846,0.0036304931469228457,0.022362646813316116,80
1390.1690954307169,0.003598923071379588,0.017185211005543783,81
105.03497729718508,0.00358374161701531,0.017250442525852446,82
1483.8665177044584,0.0035262881334213194,0.019631765784559347,83
509.3804497690272,0.0035009770477606437,0.018825163823251927,84
149.08920391010224,0.003498476914493925,0.016552448982535294,85
477.5890787729891,0.0033931290662172955,0.019713737111509776,86
161.02329664181042,0.003368680908448418,0.017416317784314517,87
210.666492302635,0.0033344011528794416,0.024335467066339513,88
528.7774599941175,0.0033333624387514695,0.020885834740249826,89
398.1599657156698,0.0033093221856204257,0.02432357489080076,90
125.97717308257928,0.0033058581259034327,0.014085085138681435,91
166.11912136196128,0.003303916704559369,0.0290736230519437,92
136.99072973580857,0.0032641692817540085,0.01883726739738321,93
484.69035709268326,0.003260824473333818,0.017269816265362545,94
728.1392735618263,0.003228923524264489,0.021105492368834616,95
1403.1881056834893,0.0032236624943962856,0.018866689197260474,96
450.20313043824285,0.003216275297194216,0.02051507860877259,97
830.9105514662883,0.00320992237892796,0.022702570562829594,98
1264.5487970068689,0.00320398701272742,0.015257520089885533,99
1116.0794780636345,0.0032025506622975364,0.021152514118538118,100
1043.6201381719409,0.0031801650207621264,0.015522724174752962,101
420.8446047924705,0.003166331624844326,0.027492741065738704,102
539.2978723195903,0.003129193668556774,0.023446107489567485,103
1323.463106029516,0.0031046813050863847,0.015831464058649936,104
218.58967783525668,0.003079974764372448,0.016130901321625694,105
1552.5450844166853,0.0030785755953867664,0.019575572482754027,106
780.8399640547414,0.0030460864341231046,0.01857526662124942,107
192.025636713438,0.003034081396714417,0.022545834120222125,108
794.3192423467533,0.003032412871288453,0.01813771832505371,109
788.0727475285039,0.0030085348954886917,0.017878981264244836,110
846.6254173774632,0.0030073217369366535,0.015729506522792557,111
109.96642057475044,0.0029541986250586267,0.018943024515926152,112
264.6493580477171,0.0029113988546765578,0.01535453302409836,113
518.9803260160211,0.002900463455135775,0.01727988402809225,114
114.01020406235402,0.0028468068113859223,0.016871897588804266,115
162.1082141628748,0.002834872852063362,0.016866577782010762,116
1063.1486535510994,0.002826762521626119,0.01481392477312564,117
240.7482962957837,0.0028177342544420986,0.017756172796308603,118
913.1341490475612,0.0028141889464914265,0.014156879031849109,119
242.6879973182927,0.0028066229501648803,0.020266584921727684,120
1755.424660855724,0.0028038800159806664,0.015130624417574581,121
692.5671293863215,0.002768286736983428,0.016312108314288847,122
347.1359659371269,0.0027500925514241698,0.01403896649948621,123
355.1577803352999,0.002730902682605467,0.022140165127274566,124
153.00148224363744,0.0027197776645297616,0.016481923877362723,125
135.9715647917784,0.0026988556580144984,0.016295068294801283,126
1919.08282509386,0.002694368876809881,0.017681574677847357,127
632.4363976885413,0.002694346842290908,0.01741187954524082,128
1843.8947532552463,0.0026758750534388114,0.018064683281503055,129
1956.9891857540788,0.0026426753319577917,0.014223585896371868,130
173.088894527587,0.0026131737154775647,0.014240854033048544,131
627.4392018339418,0.002601136653682249,0.018104509415811005,132
272.7369250229243,0.0025796506062492146,0.013854691306168189,133
358.14952259035624,0.0025770989022275825,0.018044118480844095,134
212.54044074810983,0.0025531510219120434,0.017147165401208295,135
350.1934607692175,0.0025229578527135267,0.017328970737787854,136
922.1093758127304,0.0025219553460324807,0.014949204472104094,137
1723.6990424367202,0.0025141581749334964,0.017599121512463376,138
107.00755460821122,0.0025047063669774655,0.019958172683062683,139
1216.5822920604162,0.0024923887165976388,0.012931713125613333,140
114.96361642935,0.0024650332332019596,0.013042245363357232,141
388.69159462274433,0.0023998892934713367,0.010970375205568756,142
124.00459577155314,0.0023955424359625777,0.013625693864712213,143
1127.1259110053809,0.002363789030480286,0.017344080458519963,144
216.51847165867923,0.0023438281279304527,0.012606396672270958,145
