UMAP1,UMAP2,cluster
3.8013132,2.1655867,2
3.713345,2.273385,2
3.7663357,2.207149,2
3.996565,2.0463521,2
3.5931218,2.4358895,2
3.895215,2.2149024,2
3.7070403,2.1931105,2
3.5808394,2.2591512,2
3.561126,2.4865682,2
3.74192,2.1718898,2
3.571976,2.4346883,2
3.6349664,2.2543733,2
3.5387042,2.297494,2
3.4213367,2.553224,2
3.4572935,2.5923636,2
3.6934144,2.3732483,2
3.46306,2.479554,2
3.5479813,2.4913645,2
3.8603609,1.9728206,2
3.5547295,2.2735786,2
3.901906,2.0315347,2
4.079344,1.9277519,2
4.068216,1.950834,2
3.6661785,2.2011645,2
3.624753,2.2963362,2
3.6270292,2.2876997,2
3.9167905,1.9904683,2
3.771313,2.2154078,2
3.607281,2.4004297,2
3.434238,2.4265797,2
3.9890978,2.0469155,2
3.7647266,2.152428,2
3.8253517,2.1993725,2
3.6760652,2.1859164,2
3.5228133,2.4380536,2
3.4934309,2.3387303,2
3.8827982,2.0495598,2
3.8670204,2.0093124,2
3.8462353,2.0872822,2
3.8045952,2.0869527,2
3.9129887,2.0443544,2
4.0482936,1.9209011,2
3.8574293,2.1116421,2
3.945556,2.063775,2
3.6452255,2.3452697,2
3.6449018,2.3289583,2
3.6566246,2.218292,2
3.5971982,2.3450146,2
3.428146,2.5311022,2
3.6967125,2.3864477,2
3.7269583,2.1111474,2
3.879086,2.1600049,2
3.9344444,1.93953,2
3.4964325,2.47194,2
3.433913,2.3921294,2
3.7854102,2.256829,2
3.6829648,2.211014,2
3.769057,2.18932,2
3.6168263,2.3281374,2
3.5727937,2.3142986,2
3.37825,2.3823268,2
3.6389587,2.2874477,2
3.700678,2.2830772,2
3.547808,2.466816,2
3.5297124,2.3138056,2
3.621664,2.3132372,2
3.4944828,2.450344,2
3.6803384,2.188787,2
3.5980248,2.1950836,2
3.6803682,2.1196911,2
3.8415804,2.146731,2
3.714787,2.1970782,2
3.857025,2.1707304,2
3.7703884,2.1927102,2
3.5903125,2.3169081,2
3.3906565,2.5159945,2
3.4738333,2.5376983,2
3.458855,2.3887072,2
3.8302598,2.1502368,2
3.9647138,2.1234915,2
3.8268132,2.1825256,2
3.9162533,1.9722059,2
3.6041892,2.42357,2
3.9190874,1.9526144,2
3.7602127,2.2748175,2
3.6222637,2.4147203,2
3.4862769,2.5090356,2
3.8226693,2.0838883,2
3.8523397,2.1635737,2
3.4591205,2.4413958,2
3.8129613,2.19672,2
