mz,importance,importance_std,rank,adjusted_p_value
583.1219649128877,0.06460599875809678,0.1599727511481445,1,0.0
374.127398809668,0.039954411317359516,0.10403297127868126,2,0.0
176.0148842056091,0.03825464101792976,0.11091823318500985,3,0.0
104.048688641672,0.0379141612622822,0.12308061727127811,4,0.0
194.0310903129812,0.03495332311837178,0.1224192950863132,5,0.0
184.10245118081627,0.03098110918149147,0.10496986061796716,6,0.0
105.03497729718508,0.03060022907105663,0.11411883975612724,7,0.0
148.037162677555,0.02908934676307773,0.1121848628132657,8,0.0
390.10527502897975,0.0281967657769187,0.07201145660383627,9,0.0
550.1470475302341,0.027258904105811617,0.08658268586769723,10,0.0
192.025636713438,0.02550293822015461,0.10095151690924897,11,0.0
567.144088693576,0.02546238575272404,0.07283324693823238,12,0.0
588.1191607674873,0.02151041451021274,0.0708216598289674,13,0.0
758.7142218827316,0.020320792683382372,0.0643384869253502,14,0.0
1518.353744358899,0.020318093210779056,0.07350634535289557,15,0.0
796.5219536773993,0.020302664109686227,0.06682698431881383,16,1.9237093404313124e-251
251.9919869686327,0.018830154264549405,0.08700727372559916,17,0.0
803.6561082856106,0.01802124535660917,0.0639158133308082,18,0.0
132.05928645824324,0.01659755072505986,0.08112095088348764,19,0.0
193.01192536895104,0.016376350687259903,0.07528331781669864,20,0.0
197.02283256803756,0.016239955077648704,0.06479304346242688,21,0.0
217.0444922749529,0.016153001306759736,0.08176390380649114,22,0.0
781.6618712676691,0.01571117655145772,0.06099602068825211,23,0.0
196.03654391252445,0.015198178302955011,0.07848344075018439,24,0.0
191.00647176940777,0.014522539751028409,0.0755889074905155,25,0.0
215.53218300316612,0.014243769630809547,0.07681788843359118,26,7.186895867529441e-114
269.3177910171456,0.01360232452147967,0.048142746982136275,27,0.0
178.05321409366945,0.012649220329509148,0.05968456006048147,28,0.0
393.1298935725532,0.012646918062697623,0.05536759909292423,29,0.0
963.6321282098306,0.01196993856912347,0.04630561374907477,30,0.0
926.8764376477102,0.011915774476834609,0.05117575103427029,31,0.0
438.3347902835689,0.011651959486034138,0.05183824738131779,32,0.0
313.1418836104431,0.01112879975855577,0.04754180370921424,33,0.0
195.01737896849423,0.01093294251981107,0.06392970131772267,34,0.0
158.98496675375006,0.010898719788460586,0.0538933156690475,35,0.0
140.0482245678991,0.010296726477778927,0.06532525476982343,36,0.0
147.0508740220419,0.01024305941882996,0.0650021789978275,37,0.0
572.1412845481756,0.009534665766888283,0.05057487579215994,38,0.0
118.02111126144052,0.009383153002721497,0.06281939201075482,39,0.0
202.21728615373968,0.009144401879116412,0.06149844061613249,40,0.0
899.8850047751691,0.008842831772480658,0.033803683134512263,41,0.0
169.0779873285005,0.008647219120911036,0.03924670084669177,42,0.0
146.13033794356303,0.008444911171528072,0.04986208536326104,43,0.0
361.1412648454125,0.007719383631051097,0.04794386707653327,44,0.0
377.1520173532414,0.00735781580523509,0.03916059569526347,45,0.0
773.3770465613593,0.006176094824087843,0.032621081964694765,46,1.4049097174324727e-125
170.09715227253065,0.006027411122350557,0.04420721366403147,47,0.0
163.12737910690498,0.005940383763554142,0.024740266112350886,48,0.0
333.1635433173584,0.005585602248225895,0.028084218601459262,49,0.0
