UMAP1,UMAP2,cluster
4.741588,6.6054244,2
5.0889497,5.8918405,2
4.770764,6.1818457,2
4.5841026,6.5729136,2
4.666992,5.905681,2
4.4650016,5.7196875,2
4.448733,5.922014,2
5.0377965,5.639027,2
4.671361,5.598126,2
4.491164,5.560033,2
4.97124,5.5925546,2
4.654824,5.885864,2
4.537925,6.076805,2
4.536124,6.3853707,2
4.6187987,6.5535536,2
4.877219,6.9031763,2
4.8542566,7.3163877,2
4.7011585,7.334344,2
4.7886305,6.7834363,2
4.414527,5.887513,2
4.447727,5.840971,2
4.3003883,5.859114,2
4.25564,5.789896,2
4.151489,5.68801,2
4.2226696,6.679478,2
4.4092607,6.9336395,2
4.3337007,6.6957216,2
4.3850007,6.4527016,2
4.501077,6.4944944,2
4.844159,5.807964,2
4.804357,5.2974696,2
4.754408,5.230016,2
4.578657,5.2857847,2
4.436278,5.6286125,2
4.335442,5.739887,2
4.396335,5.695667,2
4.4665437,5.564393,2
4.356563,5.684695,2
4.5377755,5.8243165,2
5.2675414,6.442182,2
5.591303,6.603509,2
5.5330157,6.6380067,2
5.623023,6.8784533,2
5.527192,6.976741,2
5.0511537,6.924124,2
4.79807,7.1284504,2
4.6927123,7.450969,2
5.20882,7.0825105,2
4.9583287,6.8497887,2
4.6059265,6.0951085,2
4.3447623,6.2159667,2
4.3482666,6.049739,2
4.2532177,6.076689,2
4.2359724,6.087889,2
4.9931736,5.7584095,2
4.8973064,5.5066648,2
4.8356414,5.875443,2
4.386276,6.079523,2
4.3731527,6.614877,2
4.338125,6.5738187,2
4.2802386,6.646697,2
4.4627924,6.095332,2
5.016879,6.235421,2
5.009661,6.3882194,2
4.8453736,6.7177324,2
4.805473,6.1261225,2
4.6049933,6.0412555,2
4.3405905,5.72844,2
4.427076,5.651711,2
4.449513,5.5820193,2
4.334039,5.7069144,2
4.5145426,6.238855,2
4.54624,6.4765353,2
4.706476,6.618641,2
4.647397,7.342683,2
4.652994,7.385762,2
4.770011,7.800085,2
4.6145883,7.071106,2
4.6072087,6.8621697,2
4.5189366,6.592741,2
4.579286,6.026757,2
4.61802,5.8662353,2
4.5274816,5.920207,2
4.2265005,6.0761003,2
4.2750516,6.4114146,2
4.343651,6.5971537,2
4.188893,6.245028,2
4.1980925,6.180737,2
4.35372,6.3973584,2
4.361934,6.3936076,2
4.430103,6.271455,2
4.9622087,7.0551615,2
4.8818645,6.496991,2
4.907701,6.5978804,2
4.8436813,6.4019847,2
5.102473,6.5688715,2
5.0513983,6.0454745,2
4.855244,6.302859,2
4.875336,6.4635186,2
4.7219048,6.2859325,2
4.5822535,6.402728,2
4.4925714,6.59888,2
4.421314,6.457493,2
4.664453,6.005009,2
5.1466923,6.1108103,2
5.110218,5.9902306,2
4.9303226,5.814735,2
4.982349,5.962415,2
4.9550653,6.197551,2
4.5339193,6.16113,2
4.6350474,6.047693,2
4.469993,6.7878175,2
4.4388323,6.893653,2
4.4769135,7.0657735,2
4.5513616,7.182933,2
4.520952,7.092112,2
4.271895,6.4926243,2
4.2767057,6.165674,2
4.2649693,6.290468,2
4.257439,6.278198,2
4.427919,6.1088185,2
5.123041,6.179288,2
5.2804675,5.8337784,2
4.9005084,6.217831,2
5.0853744,6.143903,2
4.41433,6.1398187,2
4.262011,5.986766,2
4.3713264,6.209364,2
4.6258273,6.357449,2
4.7145824,6.3363414,2
4.7997303,6.629263,2
4.9968405,6.759174,2
4.545284,6.4574194,2
4.9146485,6.1289935,2
4.772236,5.8867683,2
4.870337,5.8897614,2
4.9075937,6.2089047,2
4.966325,6.0818744,2
5.0238605,6.4440575,2
5.279773,6.3977966,2
5.3273764,6.1758,2
5.33483,5.8807845,2
5.4377637,5.9991355,2
5.207249,5.7972603,2
5.129288,6.1704507,2
5.162999,6.0430784,2
4.5320086,5.862081,2
4.5267425,6.2827473,2
4.694148,6.4447203,2
4.737057,6.655784,2
4.5256095,6.571498,2
4.6303773,6.8149185,2
4.5032387,6.545506,2
4.4084673,6.4850388,2
4.482883,6.730761,2
4.5196667,6.6149254,2
