PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,cluster
-15.218230019919796,11.264763948859972,-2.2249337638450597,-2.655809608550999,-1.2120173382180677,1.8927051755622901,2.1886854764460715,2.2603646524732754,0.35429102720021993,-0.1019640211074654,-1
-13.80165379443253,9.651029930067004,-1.449808126336019,-1.2476126116046766,-1.983577911293157,1.1496372078920964,0.5244553653592604,0.6291650208697712,-0.02396538440181103,0.3535119587399508,5
-14.56468197855383,10.918193276477497,-1.5766168425902913,-1.996295327271709,-0.5236860623337127,0.8102475665679822,1.1186724006485607,1.1902309697567481,-0.705499910422302,0.12307529563699109,5
-13.02506030002963,8.759996365881506,-1.1840630535213048,-1.3277128810154204,-1.0235767857275389,0.1844649607319336,-1.212200081393001,-0.7124035582008343,-0.5438850279428937,0.2295298555004603,5
-13.715925164130612,10.436606855952089,-2.367948634358312,-1.912792374831141,-2.3264606322110994,1.4949653177208764,0.26914023323800024,0.2164602668330709,0.012458136468302211,0.02577289021806683,5
-13.701612147055851,10.12377333372088,-1.5341435382225708,-1.04738160668782,-3.0862174094272974,1.1228356240866533,-0.5146769903096088,-1.1243682987997048,-1.151167872913341,0.8081578010057652,5
-13.612441210882436,11.096036153441677,-1.251380031517209,-1.3103320120771982,-2.188555953631992,2.3278932448484264,-0.19446697788548722,-0.28281260188315493,-0.5535738471515369,0.36351625862743514,5
-12.921569818919515,10.211695165563562,-1.4826724362755432,-1.2583732773817629,-1.7805217053935836,1.6308566418598627,-0.8459791053652628,0.3515194315247842,-0.4470493562931761,-0.29987333505342695,5
-13.627631266010672,10.359044062464575,-1.6317263957919916,-1.6651357096780663,-2.267785086117424,1.0785153972091004,-0.2206666325909664,-0.23306247066773658,-0.946439779830924,0.21494016542985475,5
-12.268470358973424,9.684837727561888,-1.5913320851667343,-0.7101812140165483,-2.9463463237389447,1.1854113696470856,-1.2764700491407317,-0.9325194447420144,-0.9240221381578285,0.2365708498884628,5
-14.150518146744627,11.173567827308164,-1.6992298241439743,-2.058060968717421,-1.8876300172464247,1.7686300590501667,-0.02305017044702062,0.5567726865368965,-0.586086626774641,0.2495487665683782,5
-13.940195922916056,10.071241098040742,-1.5920798494629225,-1.5361836060283,-1.0512225823017538,1.8734160596814315,1.0518951453641798,1.3252369377901874,-0.22063376209568086,0.20043251298273368,5
-13.522838353831363,11.580958461832314,-1.3026680072094199,-2.781743362748261,-2.0509860436397003,0.42441552557864526,0.41885190297487634,0.14426398453098677,-0.10778670560498428,-0.41891709306535885,-1
-12.957752900428341,10.90920903501976,-1.6499374819951218,-1.7969835415516477,-1.3253735028305758,1.3981137168549493,0.2539794897851123,0.810532206906222,-0.42146490946206966,-0.30434004195909053,5
-13.645188862704702,11.385340895277846,-1.7196104915096395,-1.6650228789254247,-3.6013052021566465,1.8251738290990878,-0.044913643901097096,0.4494504293968998,-1.232607429178641,0.18831374445230828,5
-12.41001865755525,9.180699175149993,-0.6799645996263868,-0.298965724308945,-1.1727069986374827,1.156695820422497,0.2882691918526168,0.06783101406073411,-0.20709751692292416,-0.48144609568471475,5
-12.873265945042183,12.397591219989305,-1.3196899985114456,-1.4878221319424467,-1.4997560809895818,1.3965480352711002,-0.05872289197325256,0.2210200614420883,-0.3155356750819904,0.3188540815611878,5
-12.827527346999563,11.394513718970934,-1.5873087261003735,-1.0703820982216472,-1.8529875832478546,2.1041605643436467,-0.6588622708390319,-0.10031509840127056,-1.188570999650732,0.5986720400563997,5
-12.874896526288714,11.565333315324544,-1.3817031207634023,-1.1969749915690546,-3.1556726527545513,1.7786658783201972,-1.1454038336460093,-1.0418514422457976,-0.9089570548060166,-0.0882262354899094,5
-13.980432380449558,9.853083748291853,-1.8725418005176362,-1.2087931770981397,-0.6826402215276476,2.2282365838377527,0.503703526317831,0.9774767347470448,0.09246013788558693,-0.11370844948280706,5
-13.075311601153672,11.28045942500178,-1.7075554099477195,-1.6099780553564136,-4.00676822540045,1.9769374227650773,-0.784986364402638,-1.5115043133836985,-1.14495144701211,0.9151043421629808,5
-13.308407804049716,10.16822068743163,-1.7548693537671884,-1.3106878878911543,-2.467820476223589,2.1098929865492715,-0.06270730689543141,0.007290547492858288,-0.8314783099351584,0.16392618820239294,5
-13.940315781550229,10.662996278380112,-1.9051484888183527,-1.7242598615137492,-3.955438239487542,2.10273379833401,-0.1683845795777951,-0.525914248603356,-1.1895212685340821,0.32919897652767166,5
-13.770685879481386,11.120819400994467,-1.914394165220425,-1.5567228068234142,-2.3172822945062177,2.3372064435519686,0.18992541267623247,0.12970050080747308,-0.6803931457216603,0.08970228170922806,5
