PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,cluster
5.810081237182121,17.53407092400004,-14.71427231987046,7.599929959408479,-13.303354981762496,-0.9228297813570964,-5.483820280488292,9.918795692663936,0.4138941408594469,-0.4411533233921323,3
1.82959065211155,-0.07680467714298847,-10.283343086627623,3.990031630797068,-8.411821697288797,2.0316429377566068,-3.6041364872110315,5.327003630250839,-0.4636725511458271,-2.9301164768116625,3
11.6008951461143,11.38789662109559,-9.174523907842755,6.44598386040949,-9.61294947156291,0.30309150307793287,-2.8313603336221886,6.454113110003744,2.8094425112669126,-1.0635687258502087,3
14.093845643911585,3.3601005194923506,-3.4651335451697833,4.119570517193209,-5.888521980058915,4.373903316829541,-0.43679343857901665,-0.2117878940809567,3.639042084343727,-3.298422382215271,3
8.149819810097656,1.6252337750066765,-1.5584171470457855,0.37098161770776145,-4.52529855864398,4.311721197765239,1.887503901975918,-1.375988320239704,1.9403881526126565,-1.8956140505969734,3
1.9044007938792948,-1.2545178423393055,-5.216764935833393,3.880284575353324,-0.20953019634777958,2.932667983372754,0.07573586141806053,0.6182714872673511,0.35797758897605203,-2.066687941305802,2
6.699092268042467,-7.0336976812233845,1.2098957740639655,-2.4659213958563826,1.3404990701188377,-1.4250730552327846,-0.7914513423500434,1.5505394385877378,-0.39507752689037123,-0.32691793111214756,2
-2.722870821170346,-7.079911897525299,-8.126713515366369,-1.4033429037045015,4.006029959541725,-0.455849631138659,2.113310403884796,5.097963622728421,-0.3454396963911196,-0.23068094175402618,0
13.945772500884631,-7.022930495061322,1.27147025902809,-9.521969587538404,1.8960953784708539,-2.687067972437064,0.856491163413998,2.5183038788769108,0.03570194881095218,-1.0330059760098518,2
9.743750984312763,-6.913370072643855,-1.3271595497849942,-4.812022571144424,3.8505763294037414,-3.2602428448030154,-0.8442705454736268,2.5493267796627435,-0.7871098784553775,-1.8112859617626194,2
12.101149381005488,-4.704737010437553,0.06276602707763625,-8.387986581866087,4.433969981848318,-4.0925783869409,0.5205985294923445,1.071801537306709,-1.4636748959455788,-0.8501881082432732,2
7.614045743299172,-4.27024796186747,-2.522824133506666,-1.8851818550513786,6.088580341868518,-5.674729213343884,-1.5340083526839092,1.7587767554915315,-2.3386632164351986,2.104997851518423,2
-8.049069668887821,-2.285632025597182,-8.644173932690096,-4.651375193011846,4.067733179943779,-1.9422417345780185,3.828573578104024,-2.6820792162616596,-1.0054808507358752,3.5405670345754205,0
-3.033489437756151,0.4419693070832104,-7.541378090732312,1.6043209309527986,3.977924751315742,-3.5498784116927666,-0.3554310579105378,-1.934039910182848,-1.4766641493307766,5.284499877520295,0
-4.224526169755941,-3.930631173602067,-6.239757737571198,-2.6500367555038826,-1.6873297170882908,1.839666979341535,1.0524439200111892,-6.841422364159894,0.9420308216625645,3.3775906564147298,0
-2.6681327626409117,-3.918918543535077,-7.895781893085307,2.963562242391956,-0.3045146434258425,2.8317539983524123,0.4332550698771773,-4.069168392060938,-0.060277914308155635,3.751881039783611,0
1.4843998588566794,-5.487163918526346,-3.4501667314341637,0.45259326812611544,-1.4680626997541024,4.207942903019883,-0.4474259221754974,-5.919336991767194,1.969565567752051,1.0553191293241475,2
4.095306578145844,-9.884660061351592,-4.654793746477873,1.602732557181708,0.12972916766256734,2.495993210434368,2.353270459391667,-2.2729473296538183,1.3483026732338184,2.0749671516637345,2
2.6495501477056727,-3.225042096344743,-1.657068045092879,-0.7783622893729764,-0.7177785592210507,0.516554588766242,-1.7145170621456571,-3.5290607351409546,3.3928822831701804,1.0200059513039255,2
1.6296334128898853,-6.655637913268649,-5.556125909545855,-0.9911911088483594,0.3926455689682643,1.9384353370105272,2.359105507550745,-0.8153527736253217,2.0341532461897534,0.9316231055676362,2
3.7010331658313556,-2.359286295392548,-3.5837224740361897,-1.0495482192947219,0.22906271384764681,-0.9437672129108532,-3.284390005526465,-0.9302663405294517,3.6450321653234545,-1.522313470371568,2
8.022007838326733,-7.456090365346072,-2.087265653921284,0.04414941335926302,0.5946916817377028,-2.847634332279766,-3.0626555526260186,1.9659902382261916,0.5217357927613708,-2.2958558979752572,2
8.088943533262013,-2.9434591516623945,0.341265020105127,1.0041520337771241,3.414767986254442,-4.117894979777654,-5.979265458496527,0.8619140340482083,0.24199253851515368,-4.29970161322763,2
