UMAP1,UMAP2,cluster
3.1966858,7.746733,2
3.2141619,7.4119463,2
3.258776,7.369953,2
3.291826,7.4890738,2
3.0814958,7.6136208,2
3.255633,7.2989235,2
3.0026278,7.716784,2
3.0313962,7.907849,2
3.2663221,7.246609,2
3.0896206,7.8123055,2
3.200978,7.6050425,2
3.2349849,7.4495883,2
3.4130235,7.214894,2
3.1436694,7.760384,2
3.2215934,7.593029,2
3.4455848,7.1997876,2
3.279885,7.5413465,2
3.0481927,7.8869767,2
3.0818427,7.480602,2
3.2397704,7.2604675,2
3.2590075,7.683363,2
3.3775253,7.2437015,2
3.256872,7.575607,2
3.0486,7.855771,2
3.246394,7.455592,2
3.4215753,7.2125425,2
3.0767667,7.636851,2
3.099264,7.453623,2
3.3199322,7.3389015,2
3.1130037,7.3824377,2
3.11522,7.4961343,2
3.1179736,7.496401,2
3.099416,7.8774014,2
3.0642118,7.764233,2
3.1404808,7.6386943,2
3.2507691,7.6997747,2
3.2755425,7.294382,2
3.2464244,7.3258038,2
3.1815386,7.436144,2
3.2735198,7.4991593,2
3.356725,7.411327,2
3.1987376,7.657592,2
3.2861116,7.4262767,2
3.1563473,7.6000643,2
3.1402917,7.536014,2
3.3028247,7.414314,2
3.2179685,7.5070662,2
3.0684268,7.695573,2
3.3287044,7.491219,2
3.3451025,7.2713423,2
3.1793675,7.5821114,2
2.9747877,7.78342,2
3.110922,7.8965254,2
3.133365,7.8022084,2
3.2638347,7.4069285,2
3.2189038,7.527604,2
3.3274276,7.5540824,2
3.0218537,7.7297125,2
3.2342372,7.736025,2
3.2481925,7.49568,2
3.350373,7.364539,2
3.245122,7.3683057,2
3.1096418,7.8495135,2
3.1503341,7.4585795,2
2.9734821,7.7714844,2
3.1620998,7.474518,2
3.1258082,7.630997,2
3.3483164,7.3921227,2
3.244898,7.324309,2
3.265568,7.316375,2
3.3161156,7.346946,2
3.2949557,7.4966965,2
3.3436832,7.3181725,2
3.1722357,7.38253,2
3.0765681,7.752405,2
3.2537327,7.585428,2
3.1830926,7.712896,2
3.2701385,7.291534,2
3.2955897,7.3899,2
3.181007,7.732753,2
3.4113667,7.2179317,2
3.2675455,7.703386,2
3.0235386,7.760607,2
3.0396247,7.7751517,2
3.224686,7.5618515,2
3.1974185,7.5192204,2
2.9901357,7.691702,2
3.0359507,7.6398015,2
3.3415647,7.4596906,2
3.1445534,7.7443314,2
3.2647166,7.5733676,2
3.3207557,7.482016,2
3.3430712,7.2754254,2
3.075226,7.5042367,2
3.1297414,7.46462,2
3.1293838,7.692842,2
3.1989965,7.333244,2
2.9724376,7.8101954,2
3.2567623,7.6731954,2
3.3605406,7.378571,2
3.3364356,7.468622,2
3.1773453,7.393679,2
3.56428,7.179299,2
3.473605,7.301446,2
3.418724,7.4138913,2
3.578849,7.11894,2
3.589747,7.2010927,2
3.367839,7.321837,2
3.2084055,7.7111263,2
3.2402236,7.603578,2
3.1841495,7.6405473,2
3.2660837,7.714099,2
3.1661043,7.630514,2
3.3390596,7.429706,2
3.2546496,7.44108,2
3.310886,7.2929454,2
3.279404,7.388351,2
3.0369525,7.7207522,2
3.060815,7.7196236,2
3.123029,7.6420107,2
3.6529095,7.0102215,2
3.7273839,6.8728437,0
3.5880315,7.1514015,2
3.6289473,7.1379232,2
3.1997187,7.6654,2
3.0363717,7.865802,2
3.0880601,7.596244,2
2.9752684,7.8447833,2
3.0644593,7.8073277,2
3.1356127,7.5868783,2
3.114531,7.571411,2
3.0831487,7.5889926,2
3.3392682,7.3266835,2
3.1628184,7.651278,2
3.0113466,7.854025,2
3.3695028,7.327377,2
3.418972,7.1694527,2
3.3772352,7.3744884,2
3.2428477,7.7520027,2
3.2430296,7.610665,2
3.6498537,7.0768237,2
3.6303856,7.0735035,2
4.37458,5.896427,0
4.331477,5.923168,0
4.395027,5.8708367,0
3.5749407,7.1852374,2
3.4142003,7.240255,2
3.3862903,7.339039,2
3.1163926,7.6566615,2
3.1436405,7.673376,2
3.1953208,7.7215743,2
3.3395972,7.4457498,2
3.2644205,7.2566223,2
3.0741212,7.629256,2
3.2529738,7.5149145,2
3.3155606,7.36905,2
3.3317218,7.215784,2
3.0675764,7.9239316,2
3.7309325,6.76773,0
3.8219135,6.534692,0
3.8988533,6.1407537,0
3.8971436,6.1668205,0
3.7761254,6.7377954,0
3.6288974,7.1623735,2
3.2930994,7.4335566,2
3.0700145,7.716675,2
3.329781,7.276247,2
3.176037,7.415173,2
3.3310952,7.2975254,2
3.137593,7.724739,2
3.050043,7.804345,2
3.346603,7.282753,2
3.0148506,7.8674517,2
2.9977598,7.936135,2
3.1386595,7.7280154,2
3.3631096,7.2127004,2
3.4111114,7.355647,2
3.6226103,7.099026,2
3.6986394,6.8977084,2
4.2982025,5.894178,0
4.458681,5.7775164,0
4.5842905,5.4907856,0
4.5381403,5.453816,0
4.5721526,5.5107684,0
4.623104,5.413945,0
4.4616814,5.7849584,0
3.6486201,6.989099,2
3.7003226,6.8744917,2
3.3950577,7.2193704,2
3.191583,7.5645447,2
3.3374455,7.3314767,2
3.1411529,7.4102197,2
3.2233725,7.4012094,2
3.0796144,7.42653,2
3.0952868,7.5063596,2
3.1906238,7.6865554,2
3.3298216,7.377672,2
3.2938821,7.4781623,2
3.0758216,7.4736476,2
3.6238132,7.069654,2
3.7841246,6.744008,0
4.186862,5.876899,0
4.060986,6.050886,0
4.065625,6.062719,0
3.98085,6.0480566,0
3.89874,6.1778564,0
3.9053137,6.1345267,0
3.7318807,7.0119367,2
3.7429528,6.8618817,0
3.6786392,6.965678,2
3.2468204,7.7813663,2
3.1654985,7.848447,2
3.1126704,7.7818904,2
3.350623,7.43912,2
3.3825753,7.2912645,2
3.1112406,7.6586466,2
3.2658348,7.728219,2
3.3819041,7.2629685,2
3.2610166,7.314826,2
3.2520287,7.3467016,2
3.6832714,6.995098,2
3.8566577,6.5410976,0
4.230864,5.802942,0
4.2669053,5.7323055,0
4.677946,5.346297,0
4.672273,5.4139504,0
4.6077366,5.4834266,0
5.2314434,4.81427,1
4.710527,5.3350034,0
4.51765,5.6554294,0
4.4737725,5.8130317,0
3.5772576,7.1069236,2
3.532783,7.181388,2
3.6246877,7.1259155,2
3.375267,7.470133,2
3.133873,7.367649,2
3.09248,7.444012,2
3.2024379,7.6826835,2
3.038047,7.8638663,2
2.9649858,7.827963,2
3.2376668,7.466288,2
3.1070914,7.789594,2
3.2091959,7.774385,2
3.228421,7.689443,2
3.6121686,7.101158,2
3.3047585,7.5366116,2
3.1288395,7.683016,2
2.9899127,7.9085994,2
3.645557,7.049924,2
3.8215485,6.549161,0
4.0782304,5.9755845,0
4.1725006,5.9341865,0
4.0682607,6.1521077,0
4.061131,6.1451216,0
4.0603194,6.0762706,0
4.062322,6.0959883,0
4.0461164,6.038903,0
4.0155907,6.0470433,0
3.8992612,6.1664376,0
3.3659215,7.445256,2
3.3494353,7.4118233,2
3.171768,7.459433,2
3.2789588,7.256114,2
3.368674,7.3132076,2
3.3681016,7.2662725,2
3.3787913,7.4146523,2
3.2173984,7.5611463,2
3.179941,7.4066777,2
3.0193663,7.865883,2
3.2896783,7.6127195,2
3.6195102,7.106777,2
3.8314223,6.6670613,0
4.221686,5.7925725,0
4.2288246,5.708444,0
4.2680464,5.7649903,0
4.5876765,5.3964825,0
4.8233056,5.2371655,1
5.1872077,4.9688215,1
5.0403647,4.947334,1
4.656459,5.4026494,0
4.7695494,5.324117,0
4.4804873,5.7954764,0
