mz,importance,importance_std,rank
193.01192536895104,0.034784152174081366,0.09649120756385864,1
545.1169753871175,0.029650788218666787,0.10163130942840985,2
336.12240928389764,0.025901865483689956,0.09710279465663364,3
176.0148842056091,0.02428827945107829,0.08864072957487339,4
198.00912122355055,0.023703591043165866,0.08035329115595953,5
376.1328524092112,0.023473846921065675,0.08825464212826983,6
748.588325019464,0.02148403196535699,0.08410908543661354,7
791.1631186491115,0.020101361782227826,0.0912088680784517,8
199.02828616758077,0.019801064363391113,0.08452244950269441,9
762.2648610425786,0.018814257790888703,0.08173760647264525,10
314.1281722659561,0.018128255371010066,0.0750474653477324,11
333.1635433173584,0.01689457837988051,0.07976847435921625,12
776.5989228360352,0.01635212982173681,0.07466771205194009,13
177.03404914963926,0.015287794621032278,0.055806419122859025,14
191.99276042492085,0.015199683381603355,0.06590613604827084,15
755.6567270506409,0.014949249786311836,0.05698656809350599,16
234.0415334382948,0.014196645777817403,0.06821496680103259,17
550.1470475302341,0.013630105486533466,0.06360781379480279,18
769.6291496704096,0.013051340546426234,0.06499212555847104,19
155.00693584318068,0.012592606833091135,0.06131184351334158,20
438.3347902835689,0.012541111306959184,0.07207946876226623,21
878.31815950795,0.011260515567426316,0.06478932005384687,22
160.00413169778022,0.010991932737128245,0.06164648716248936,23
814.1765206110833,0.010858440345041385,0.05454269607835208,24
136.99072973580857,0.010641613265789574,0.05064020115089616,25
185.9763996262911,0.010556086209840842,0.05324315304567107,26
497.2162230176993,0.009133653735995437,0.06394079898803459,27
964.6184168653438,0.009129194546722981,0.051512292048555564,28
353.1523267357567,0.00908700526489229,0.03763952223488478,29
894.2960357272616,0.008508096452997103,0.05472655672734258,30
156.05897707572797,0.008202475782132379,0.050169546410274365,31
830.1872731189121,0.008179490697585761,0.0398430188040072,32
1071.4334782574092,0.007910710462940458,0.05394527134341736,33
187.0613171473555,0.007823131731091568,0.04463924701157419,34
179.2367604802851,0.007640421096774831,0.04231088763960112,35
854.3184688904653,0.007505623577380747,0.042404635091378325,36
1112.3644574612017,0.007444346471110924,0.05326889013587866,37
1539.32881643281,0.007423361034397931,0.04328860111523505,38
1235.1245187840618,0.007302649115385789,0.0524128335990995,39
154.0206471876676,0.007113860227267518,0.035043202848397396,40
135.9715647917784,0.0070347985107465545,0.052158839148908516,41
180.3545542898666,0.006932130330138418,0.04690261924926744,42
947.8843860101384,0.0067603774951626415,0.0428222952463807,43
105.03497729718508,0.006685952281431599,0.03973067272283,44
902.8767470302256,0.006461223775929032,0.040644563424871695,45
1524.3043525804944,0.006317038368794718,0.04726526778052307,46
184.5298429315386,0.006299104570744992,0.03710460477840541,47
401.4804708558972,0.006161587854355329,0.03295140768401094,48
611.7243359227668,0.006056470365862415,0.04110563567880837,49
224.0800180176128,0.00583596062641973,0.045924758477668484,50
529.1390991678056,0.0054659524821056085,0.03743584418648807,51
798.6260361424938,0.005457773344732792,0.03559391570739812,52
137.97701839132165,0.005453141434039036,0.03710288923859919,53
157.07814201975813,0.0054382291534244755,0.03827768010878105,54
647.2964800982716,0.005402267856710714,0.043582571397460135,55
146.13033794356303,0.005374776278813485,0.03486510749437444,56
919.8409119050502,0.00536456124805566,0.03171912262694271,57
235.6195952871157,0.0051886198449650955,0.05162611561662367,58
1383.528085150262,0.005120200150506435,0.05070080205285232,59
538.7389754147996,0.005033286295026101,0.048426537717172494,60
491.33136737313794,0.0050014266539476545,0.049540477642770794,61
718.1777581411443,0.004957985252574939,0.030765671667597985,62
724.490005536428,0.004922346989663503,0.048302437253033056,63
806.1547062129102,0.0049028085483832475,0.023428552025831797,64
571.1221196041454,0.0047361339939968475,0.04377425251529425,65
