UMAP1,UMAP2,cluster
1.5287638,5.1543927,1
1.5267763,4.9604797,1
1.545559,5.0115924,1
1.5308328,5.114001,1
1.6201013,5.44847,1
1.6118519,4.711256,1
1.9354193,4.9160485,1
1.9000523,4.943553,1
3.6115606,4.655721,2
3.6914332,4.645908,2
4.247031,4.6150155,2
4.583074,4.532276,2
6.617313,4.643047,0
6.9994063,4.6868773,0
6.9006534,4.5097833,0
6.7332,4.7161164,0
5.8710675,5.1612496,0
5.445967,4.9998765,0
6.6430354,5.0854454,0
5.990452,4.848103,0
5.661917,5.6839666,0
6.296548,5.3254533,0
6.592776,5.155389,0
7.05432,5.120896,0
7.058287,5.1156673,0
6.955462,4.833974,0
6.3494234,5.1812887,0
6.079604,5.14041,0
5.3795333,5.3923597,0
5.254176,4.931077,0
4.278369,4.6950755,2
5.920016,5.1020217,0
4.845075,4.5587444,2
2.74677,4.858324,1
1.741238,5.221653,1
1.6031377,4.885672,1
1.4506688,4.4720855,1
1.4101399,4.607212,1
1.6139174,4.5542784,1
1.3941648,4.9352374,1
1.4640696,5.046147,1
1.5470163,4.6756215,1
1.5374961,5.0173326,1
1.5434518,4.723433,1
1.54489,4.848222,1
1.616739,5.0892663,1
3.0636194,4.6935124,1
4.1286597,4.596666,2
4.2168884,4.5843554,2
4.954962,4.4866476,2
5.2366853,4.4482107,2
5.4629297,4.5098753,2
6.726258,4.9339404,0
6.7689843,5.0805554,0
6.433311,5.2898207,0
5.9641027,5.3428273,0
5.6445856,5.388167,0
6.2393007,5.3815355,0
5.952549,5.709991,0
5.6285024,5.4691205,0
6.299898,5.478315,0
6.389909,5.3726606,0
6.6423464,5.133707,0
7.099476,5.078971,0
6.5255227,5.1216,0
6.5405464,4.9615393,0
6.464667,4.6915016,0
5.829056,4.841951,0
5.1362214,4.96371,0
4.4564276,4.695216,0
4.5584564,4.6307607,2
4.942803,5.090901,0
3.8758578,4.6462607,2
2.7066169,4.7631407,1
1.6773788,4.7182007,1
1.5872318,4.702024,1
1.5748725,4.4917173,1
1.5694106,4.990777,1
1.4444973,4.863705,1
1.4284573,4.751098,1
1.3670117,4.6780252,1
1.619114,4.560583,1
1.5099155,4.415435,1
1.4268025,4.491954,1
1.6241282,4.7017007,1
1.500996,4.8805013,1
3.6291635,4.633185,2
5.236103,4.4508753,2
5.4561167,4.493101,2
6.147676,5.070141,0
5.132717,4.5308156,2
7.099306,5.0079565,0
5.836536,4.8890667,0
6.9350395,5.077818,0
6.8493996,4.913711,0
6.7894177,4.7771816,0
6.666802,4.9358506,0
6.67136,5.167637,0
6.422849,5.228203,0
5.9392376,5.4561276,0
6.35775,5.2095666,0
6.2867556,5.5355797,0
6.6717906,5.0431166,0
6.5893655,5.197834,0
6.644448,5.1242414,0
6.081324,5.466208,0
6.619867,5.119833,0
5.6938953,5.5310283,0
6.124097,4.6294284,0
4.724201,4.9381595,0
4.6539965,4.8053966,0
4.7059054,4.5754104,2
5.410288,4.5956616,0
3.8073401,4.669971,2
2.988243,4.733607,1
1.701386,4.547559,1
1.556941,5.1877584,1
1.3902262,5.0483522,1
1.4615331,4.5219,1
