mz,importance,importance_std,rank,adjusted_p_value
523.155614657693,0.028032321814526057,0.09273645749941635,1,1.87088469955882e-77
193.04480165746813,0.024792832092221464,0.09845948723880121,2,4.537634843756209e-85
368.1439142995554,0.024449572935553214,0.07966015479282303,3,7.095130551820055e-67
572.1741608366926,0.02398716423044783,0.08380679724919615,4,3.962443414722714e-69
391.1244399730099,0.022984502495668687,0.08426204535666432,5,1.143492609053188e-104
720.1503354521703,0.022474340136449937,0.07331436676694,6,9.512670513355253e-57
748.1609332687417,0.021056649920880376,0.08311227858663328,7,7.249428209788395e-48
438.367666572086,0.015585933826473495,0.058665470521772636,8,1.1485047895309606e-35
610.179150362463,0.01551788837425789,0.06524665659223824,9,1.7809439379604873e-39
544.1635630201215,0.015326019212026991,0.058401536113558895,10,8.682253599128633e-64
567.144088693576,0.014891983200182621,0.06992647461963526,11,1.7318789959207726e-67
194.0310903129812,0.01478244455074981,0.06361220982417083,12,4.388594750776301e-80
375.14656375369816,0.014395303566667225,0.055039191816242915,13,1.4677896352097121e-44
562.1140165504594,0.014370070241173965,0.07159063829917615,14,3.3530001698440236e-55
142.908461668887,0.014133117430858648,0.06346358030834627,15,4.6874540596484774e-15
589.1383257115175,0.012605716878469226,0.06909004910184564,16,1.0740920903073086e-30
336.15528557241475,0.01238758522652118,0.060145172523905284,17,1.5874351483088164e-22
174.99571926157893,0.012085513882594734,0.06535177617946626,18,2.7785810318883164e-19
814.6367886503226,0.011942223775812364,0.059996146458003656,19,3.8166276170379115e-10
156.02610078721085,0.011142070360009944,0.05237924785442564,21,6.586012622673114e-24
341.05385256146303,0.010382490739041511,0.045536558162829456,23,5.773239056452754e-43
713.1476859980276,0.010155434322262,0.06539276336953063,25,3.778664590919865e-13
1000.9795919652588,0.009912527730626576,0.05043198600743478,26,3.348270526652921e-06
140.77150291527536,0.009631564699568695,0.0406503539863539,27,7.006083507832691e-10
396.15451211612657,0.00935555863083049,0.03526138599413783,29,3.2213389202779554e-51
762.1004795999932,0.009319498216919792,0.06353929054887218,30,0.00013724187064677743
734.1556343604561,0.009252081987753808,0.060571833600894125,31,3.7074807200685423e-13
699.142387089742,0.008978711852677203,0.039957967347726366,32,1.3023270872465612e-41
138.00989467983874,0.008941697345773846,0.04131425623793242,33,8.178590467847724e-25
393.1298935725532,0.008861439473760398,0.05090307288182876,34,3.4024753013984286e-85
346.1496772816139,0.008838817942628622,0.035657259735116326,35,1.4652732054863008e-57
138.99618333535182,0.008711202212824138,0.04353836094196161,36,4.3998333276283435e-19
177.03404914963926,0.008653025180032508,0.04627532079669398,37,2.5024896989572774e-16
1171.8376633886398,0.008427102185984773,0.04740916811096817,38,0.016488113978800737
349.2071721137044,0.008251854751122542,0.04707934061806478,39,4.929819311377024e-15
164.93557497534562,0.008087956696044838,0.04383768667417397,40,1.2539088917270018e-19
