UMAP1,UMAP2,cluster
2.8920128,3.252488,2
3.0420299,3.3337634,2
3.1210022,3.2214346,2
3.3176427,3.3197272,2
3.3941188,2.9727867,2
3.1372364,2.9315603,2
2.839762,3.245621,2
3.0141773,3.6547513,2
2.898996,3.6900585,2
2.9197633,3.4137342,2
2.9416842,3.4367979,2
3.1697712,3.3191774,2
3.2858298,3.444498,2
3.5516095,4.0684614,2
3.656723,4.309826,2
3.431224,4.2566586,2
3.2040415,4.359464,2
3.1473186,4.0405917,2
2.8886244,3.5912302,2
2.8122807,3.7303793,2
2.8534865,3.3739455,2
2.9524868,2.8519921,2
3.254768,3.3003883,2
3.0888798,3.5913186,2
2.8164523,2.966635,2
2.8212528,2.8861794,2
2.8843458,2.865368,2
3.0392075,2.853813,2
3.095063,2.5221775,2
3.1565795,2.5932124,2
3.3065076,2.9876845,2
3.5580955,2.8988583,2
2.96778,2.8902922,2
3.078216,3.0951273,2
3.3008032,3.1887467,2
2.9922638,2.8683443,2
3.1942353,2.757567,2
3.3237653,2.779452,2
3.0453782,2.8928936,2
3.1956627,2.997001,2
3.2783022,2.8863378,2
3.1459312,3.3542488,2
3.424874,3.7799075,2
3.2667675,3.6355994,2
3.1289375,3.5276687,2
3.13063,3.4983988,2
3.188327,3.542433,2
3.1039417,3.4331152,2
3.0665054,3.328938,2
3.2866378,3.3148782,2
3.3250146,3.2200465,2
3.1845336,2.9843175,2
3.2537096,3.15919,2
3.7260282,3.028467,2
3.8879714,3.3475435,2
3.6421595,3.493069,2
3.6233218,3.3760803,2
3.3060515,2.9221792,2
3.36473,2.5975804,2
3.3401232,2.5772846,2
3.2060502,2.5362554,2
3.4453988,2.434644,2
3.090793,2.817438,2
2.8953357,3.0902789,2
2.8222623,2.7770236,2
2.8546832,2.4780338,2
2.7973523,2.4494286,2
3.1050978,2.1837733,2
3.2434273,2.3119917,2
3.4227915,3.2031312,2
3.1118822,4.1452537,2
2.9741712,4.352454,2
2.9232063,4.373544,2
2.8931556,4.3859296,-1
2.896043,4.3453317,2
3.0355387,4.194836,2
3.0665848,4.2127705,2
3.353821,3.990527,2
3.6804316,4.3576035,2
3.5767057,4.5196037,2
3.601688,4.533295,2
3.9235995,4.3357334,2
4.0352764,4.2282624,2
4.073477,4.002583,2
4.1964226,3.479023,2
4.1118474,3.539822,2
3.6071975,2.597766,2
3.1556103,2.9161603,2
2.9268203,2.8651037,2
2.9919841,2.909097,2
2.8359544,2.9795418,2
3.0300543,3.4231997,2
2.9837651,3.5821621,2
2.9578922,3.7653105,2
2.8346965,3.684293,2
2.8303938,3.638046,2
2.9393265,3.7027419,2
2.8843973,3.551396,2
2.8686485,2.91355,2
3.3876371,3.113352,2
3.2021916,3.969709,2
3.055048,3.7434669,2
3.2908778,3.8369873,2
3.648746,3.774443,2
3.244558,3.2696996,2
3.2253263,2.9638462,2
3.5979104,3.0957823,2
3.3621044,3.0275135,2
2.8662822,4.11636,-1
3.1407378,4.4104795,2
3.3179963,4.466511,2
3.2241132,4.5388613,2
3.243081,4.548287,2
3.6686025,4.4306297,2
3.604629,4.4617867,2
3.5125642,4.232203,2
3.4147584,4.171822,2
3.106842,3.604854,2
2.920588,3.1283524,2
2.84763,3.183127,2
3.2702284,3.7407744,2
3.224842,3.8206365,2
3.6647809,3.8877923,2
3.4886558,3.9712834,2
3.1887414,3.4277587,2
3.0950406,2.9889512,2
3.2112377,2.8048406,2
2.9529915,3.0395505,2
2.929651,3.1955245,2
2.7785978,3.4813273,2
2.7926936,3.2912505,2
2.759199,3.4041617,2
2.7585595,3.5028713,2
2.8146148,3.5497196,2
3.0721052,3.5550919,2
2.887925,3.6010237,2
2.9195673,3.6505554,2
2.9172738,3.3106468,2
2.855891,3.2989013,2
2.7445722,3.3011608,2
2.904494,2.8773837,2
2.8653102,3.1141596,2
2.8973608,3.2046087,2
3.0780928,3.2594087,2
3.40747,3.4569736,2
3.2473683,3.9638333,2
3.240548,4.0562186,2
3.1747782,3.8491304,2
2.8899298,3.950537,2
2.8370614,3.8681378,2
2.8422217,3.732756,2
3.467417,3.6841483,2
3.430061,3.89245,2
3.541688,3.8361795,2
3.6053061,4.1801095,2
3.5388193,4.272945,2
3.3711035,4.2958765,2
3.3617034,3.8597577,2
3.1452208,3.6376643,2
2.9897215,3.181298,2
2.6662447,3.374566,2
2.6843407,3.0992396,2
2.9162068,3.3313303,2
3.1191876,3.8588107,2
3.2630224,3.7080457,2
3.8380754,3.5716243,2
3.1993184,3.9408991,2
3.058102,4.0044413,2
3.1611404,4.0654893,2
3.201194,4.465309,2
3.1296139,4.3368306,2
3.2200217,3.955096,2
3.762308,3.793599,2
3.3845491,3.8120267,2
3.033905,3.250136,2
2.7871103,2.9009674,2
2.9478014,3.1698608,2
2.8148685,3.1098573,2
2.8283267,3.049105,2
2.9258747,3.1732545,2
3.1736217,4.2160397,2
3.1342652,3.722716,2
3.1347842,3.4501784,2
3.118631,3.6546092,2
3.2831643,3.307894,2
3.0688925,3.2617779,2
3.3982852,3.2242901,2
3.7999558,3.3754737,2
3.7414162,3.3687534,2
2.9084837,3.2962694,2
3.11775,3.2571986,2
3.2046309,3.1759906,2
3.2185924,3.4644487,2
3.515058,3.7187958,2
3.832059,4.2450123,2
3.832696,4.3605804,2
3.6923296,4.0685453,2
3.7536337,3.9337504,2
3.6074128,3.7376518,2
3.6240406,3.762052,2
3.132855,3.3411758,2
3.221809,2.976626,2
3.3518019,3.1427186,2
3.227727,3.0683942,2
3.1650233,3.1651304,2
3.1939542,2.9388835,2
3.0100102,3.3049002,2
2.8863628,2.9356384,2
2.8333132,3.1192122,2
2.9204783,2.560885,2
2.8639863,2.5765388,2
3.0681188,2.9911547,2
3.2621455,2.806854,2
3.4019089,2.8667634,2
3.2297819,2.9492855,2
3.2047641,2.9558294,2
3.2163901,2.9848087,2
3.3834343,3.4892814,2
3.1662185,3.2343686,2
3.3455698,3.4107096,2
3.5823681,3.811816,2
3.3120773,3.2936497,2
3.4305186,3.7445114,2
3.6565561,4.3208804,2
3.6497984,4.3435307,2
3.669348,4.251201,2
3.519242,4.3520284,2
3.4060786,3.9045355,2
2.9946086,2.890853,2
2.818949,2.961008,2
2.881431,3.010368,2
3.1143124,2.8774443,2
3.1464896,2.9929764,2
3.163186,2.84653,2
3.0399036,2.6845963,2
3.021322,2.2948828,2
2.8806999,2.5545971,2
2.8353908,3.2187288,2
2.8836262,3.4194164,2
2.8379707,3.5715005,2
2.8511157,3.481218,2
2.8884077,3.4622095,2
2.856494,3.3764746,2
2.7990558,3.1670501,2
2.9067388,2.9795876,2
2.9156556,3.0049117,2
2.9058235,2.7398865,2
4.353987,2.74662,2
4.413143,2.749612,2
4.436172,2.960827,-1
4.463241,2.8699174,-1
4.298038,3.2230952,2
3.036641,3.5902796,2
3.2645888,3.9762266,2
2.791912,3.2641003,2
3.1369808,3.1127934,2
3.07239,3.0247686,2
3.1256614,2.979593,2
2.7882578,2.8772438,2
2.8222542,3.1299279,2
2.6372638,3.1415946,2
2.7687743,3.168038,2
2.6139047,3.2427356,-1
2.6485026,3.2924907,2
2.7275438,3.4484851,2
2.8372228,3.6646738,2
2.86242,3.6925194,2
3.028917,3.9217346,2
2.905819,3.7711022,2
3.034044,3.9873755,2
3.4214706,3.5806756,2
3.8460345,3.4475303,2
3.7141726,3.1146255,2
3.6828003,2.6702302,2
3.2050045,2.3992324,2
3.0463836,2.2725422,2
2.9128835,2.4852612,2
2.858056,2.7787757,2
2.8472986,3.340324,2
2.7836545,3.5749972,2
2.8628612,3.3598802,2
2.9273746,3.4390123,2
2.8481028,3.623228,2
2.7954814,3.6748335,2
2.81947,3.8406641,2
2.7857664,3.8247151,2
2.7705722,3.7982175,2
2.8236048,3.747545,2
2.981103,3.6241271,2
2.8096604,2.9776633,2
2.851653,3.5459468,2
2.866258,3.5917394,2
2.8204417,3.4850364,2
3.0846062,3.503695,2
3.3274603,4.0337496,2
3.7750845,4.3645453,2
3.8258164,4.4174128,2
3.5515096,4.525427,2
3.224724,4.357668,2
3.1353388,4.2967234,2
3.0387564,4.190468,2
2.9137275,3.9840403,2
2.8319902,3.8506162,2
2.7812102,3.8381844,2
2.8849192,3.8685749,2
2.7569063,3.839503,2
2.8819954,3.6572177,2
2.9585748,3.725773,2
3.1286025,3.6173358,2
2.920081,3.4020746,2
3.2067823,3.2035882,2
2.830704,3.2783298,2
