UMAP1,UMAP2,cluster
9.924108,2.1482217,2
9.069276,3.0160847,1
9.295259,2.8218882,1
10.006225,2.2427824,0
10.029449,2.1897464,2
10.364242,2.2399464,0
10.493639,2.1643074,2
9.226613,2.721365,1
10.476655,2.2064126,2
9.399415,2.4698424,1
10.3712,2.2566633,0
9.867131,1.8942453,2
9.981265,1.8747817,2
10.100159,2.370645,0
10.851102,3.5348203,0
10.169687,2.185438,2
10.269739,1.724359,2
11.0553255,2.7173436,0
10.310645,1.7324903,2
10.857639,2.08341,2
10.271647,1.6192365,2
10.748503,2.9876943,0
10.359526,2.077294,2
9.453306,2.632068,1
9.979028,1.7400674,2
9.542046,2.455941,1
9.9956665,1.745942,2
10.118049,1.7478739,2
9.605264,2.682323,1
10.439223,1.6130844,2
10.130164,1.77166,2
10.062631,2.2947462,2
10.512901,2.379718,0
10.717332,2.4949389,0
8.975263,3.066523,1
10.152051,2.1682882,2
10.682834,2.3569968,2
10.372517,2.1484435,2
9.34542,2.6914372,1
9.215476,2.8957558,1
10.841482,2.2788322,2
10.717002,2.6536906,0
10.229944,2.040404,2
10.361414,1.9507738,2
10.456801,2.2903872,2
9.166849,2.7553303,1
11.232019,3.0431948,0
10.564374,2.907621,0
11.387151,2.9383595,0
10.986511,2.1825922,2
10.458098,2.1165779,0
10.306359,1.758006,2
9.663395,2.8764174,1
10.176383,1.71277,2
10.816617,3.0589108,0
10.353925,2.4752252,0
9.199403,2.7041929,1
10.872747,2.2959166,2
10.941784,3.011876,0
9.990478,2.017549,2
10.941487,2.270211,2
10.423437,1.9176346,2
9.778782,2.3433735,1
9.114373,2.8125062,1
10.60587,2.0094953,2
9.963212,1.96736,2
10.830107,2.2217493,2
9.5614805,2.6991408,1
10.572973,2.273957,0
11.204118,2.8687348,0
9.998421,1.8334894,2
10.585545,2.4414873,2
10.25879,2.2325099,0
10.231937,2.0915077,2
10.354585,1.9384161,2
10.115304,2.080168,2
9.1992235,2.885185,1
9.936763,2.40194,1
10.617226,2.2299333,0
11.124855,2.9060993,0
9.957679,1.9050796,2
11.388824,2.8173535,0
9.623285,2.642868,1
10.160804,2.1024468,2
9.209229,2.7081172,1
10.477081,2.3459632,2
11.0965805,2.965436,0
10.710534,2.0744932,0
10.581032,2.0111783,2
11.211651,2.7949162,0
10.121614,1.7819203,2
10.8706875,3.090069,0
10.83024,2.0922172,2
11.223209,2.303582,2
11.042907,2.6564026,0
10.883693,1.8593218,2
10.20001,1.7683675,2
10.024909,1.8757231,2
10.336437,2.3309703,0
10.846148,2.8407972,0
