UMAP1,UMAP2,cluster
-2.5271904,4.126845,0
-2.4981258,4.097611,0
-2.4892929,3.999273,0
-2.4298127,4.013406,0
-2.3199983,4.0148845,0
-2.4573567,4.0960636,0
-2.4099982,4.003317,0
-2.4961612,4.066008,0
-2.4221084,4.035248,0
-2.5127366,4.163715,0
-2.330525,3.7662659,0
-2.5572684,4.2297254,0
-2.440306,4.0909314,0
-2.341968,4.0322104,0
-2.5094342,4.0919333,0
-2.5288606,4.1740394,0
-2.3026404,3.9583876,0
-2.5592277,4.183954,0
-2.2622788,3.8651338,0
-2.5074399,4.0992546,0
-2.5620792,4.2228327,0
-2.1243072,3.7336447,0
-2.3069549,4.03927,0
-2.4357727,4.0588913,0
-2.396371,4.0707755,0
-2.5276794,4.1800923,0
-2.4593666,4.054669,0
-2.3741574,4.005792,0
-2.25629,3.7947495,0
-2.5303264,4.1389265,0
-2.523289,4.126052,0
-1.4355528,3.3189485,0
-0.47042936,2.4869266,2
-1.4376048,3.3179605,0
-2.4149911,4.0581093,0
-2.4521422,4.1289296,0
-2.3891335,4.0268908,0
-2.3871992,4.0761204,0
-2.5605125,4.215406,0
-2.5084395,4.113166,0
-2.4656353,4.122977,0
-2.3698683,4.037524,0
-0.5432764,2.5193496,0
-0.0499357,2.313071,2
0.66615194,2.108942,2
-0.6860514,2.573844,0
-2.102398,3.6326048,0
-2.3327222,4.008352,0
-2.4477286,4.0313263,0
-2.5206413,4.08607,0
-2.4742224,4.115454,0
-2.4519784,3.9186244,0
-2.5158873,4.1587,0
-2.275036,3.8685577,0
-0.7429129,2.556801,0
-0.53422016,2.5184634,0
1.0294081,1.8631433,2
-0.3023282,2.3851516,2
-0.45203182,2.4454095,2
-2.0807164,3.548492,0
-2.3506048,3.9943378,0
-2.316531,4.0485554,0
-2.5482268,4.18022,0
-1.7336175,2.9956307,0
-1.9281863,3.4034076,0
-1.9471298,3.5529351,0
-0.9030902,2.7453177,0
-0.37342185,2.4219837,2
-0.13290203,2.3182023,2
0.8681142,1.964131,2
0.4591671,2.1331758,2
-0.38484892,2.430442,2
-1.6455771,3.180823,0
-2.5036688,4.143286,0
-2.4298081,4.059415,0
-2.5467353,4.2042236,0
-1.6937419,3.0882025,0
-1.294163,2.881265,0
-1.5333593,3.0815632,0
-1.3928516,3.1337388,0
-1.079372,3.0618024,0
0.45175758,2.1382267,2
1.4040201,2.0547152,2
1.2070502,1.9335766,2
-0.36189625,2.4262383,2
-1.2233325,2.8366175,0
-1.6492882,3.2398636,0
-2.333469,3.923023,0
-2.4299912,4.010754,0
-2.5658667,4.200463,0
-1.7248611,3.1710997,0
-1.4386631,2.9245856,0
-0.4540056,2.4229457,2
-0.017892458,2.3178945,2
-0.8315572,2.9200227,0
0.7641248,2.1440992,2
3.2164664,2.3438525,1
1.3028826,1.9620895,2
0.85246384,2.0144618,2
-0.74646217,2.585948,0
-1.8897432,3.30494,0
-2.0444195,3.5695117,0
-1.423558,3.3172674,0
-2.429619,4.125282,0
-2.432339,4.060494,0
-1.6758904,3.269435,0
-1.1556517,2.8092053,0
-0.5430107,2.4154687,2
0.6825317,1.9367135,2
1.0216365,2.0068936,2
0.98700106,2.0422776,2
3.5025272,2.0626585,1
3.8468945,2.2207735,1
1.1646823,1.9805973,2
0.8561713,2.0566123,2
-0.7034198,2.5167873,0
-1.7628285,3.3976183,0
-2.1567676,3.817863,0
-2.4119394,4.060588,0
-2.2460876,3.9158044,0
-2.319326,3.9825537,0
-2.4043453,3.8939612,0
-1.6961561,3.0498703,0
-1.3838242,3.0167775,0
0.27479365,2.1017942,2
0.32831198,2.1042,2
0.97665495,1.8532563,2
0.61585903,2.1727417,2
3.362092,2.0574589,1
3.5081625,2.041336,1
3.7154546,2.1904705,1
2.439569,1.8015999,2
1.0060786,2.0091496,2
-0.6300534,2.5911725,0
-1.8682638,3.5353637,0
-2.5583673,4.1973686,0
-2.3842878,4.017251,0
-2.4049861,4.0353985,0
-2.4901834,4.1351523,0
-2.51537,3.9816623,0
-1.9366379,3.3899932,0
-1.6124792,3.0223584,0
-1.7955972,3.1923704,0
-1.6730717,2.997455,0
-1.1744279,2.8453362,0
0.4432795,2.0431104,2
-0.033682372,2.2496767,2
0.35240757,2.1947582,2
0.5505804,2.1061876,2
1.4782871,2.0851605,2
3.5440018,2.030845,1
3.6128113,2.325085,1
3.5686073,2.106021,1
3.8251283,2.2943516,1
0.7827005,2.047524,2
0.067285135,2.2902217,2
-1.3908174,3.153495,0
-1.4683573,3.2491758,0
-2.339693,3.9556587,0
-2.329246,3.997447,0
-2.5286884,4.05799,0
-2.4689646,4.1270304,0
-2.3666842,3.827278,0
-2.3095734,3.950094,0
-1.8658466,3.2419384,0
-1.2878866,2.7925978,0
-1.113809,2.6517966,0
-1.225269,2.7453742,0
-1.1133577,2.666313,0
-1.1875981,2.7388403,0
-0.2926197,2.3108346,2
0.18297027,2.1454663,2
0.9054956,2.0507398,2
0.705259,2.2014527,2
3.6830728,2.306592,1
3.4349482,2.0160298,1
3.6588018,2.2804723,1
3.711249,2.103522,1
3.6335742,2.347526,1
0.70675516,2.1013384,2
0.6075171,2.1092124,2
0.242622,2.1972241,2
-0.36543843,2.4440503,2
-1.8863887,3.5117693,0
-2.5595825,4.188065,0
-2.499615,4.165693,0
-2.5472305,4.1525483,0
-2.3084917,3.9374337,0
-2.563889,4.098103,0
-2.378654,4.1159387,0
-2.0777044,3.806982,0
-1.2530117,2.7409263,0
-0.28851995,2.284588,2
-0.117734164,2.1998725,2
-1.1203083,2.704833,0
-1.8610135,3.2344255,0
-0.5465007,2.4371073,2
0.35002726,2.060141,2
0.3338246,2.097703,2
0.7997919,1.9143789,2
0.5235271,2.030338,2
2.0143557,1.870567,2
3.7644749,2.1930954,1
3.7894862,2.2506154,1
3.5730257,2.1782513,1
3.5964153,2.085411,1
3.6569161,2.279123,1
3.6824815,2.1570387,1
2.4890695,1.8112495,2
0.88152725,2.0703442,2
-0.2478301,2.3982272,2
-1.3906981,3.0914764,0
-2.1249452,3.810854,0
-2.5413873,4.158107,0
-2.4803832,3.9859319,0
-2.5691128,4.2372894,0
-2.32145,3.978036,0
-2.4311852,4.052304,0
-2.4629686,4.1342273,0
-2.3303785,3.9838822,0
-1.7278875,3.1283507,0
-0.7784831,2.574569,0
-0.028321175,2.1855776,2
-0.79504037,2.5645576,0
-1.2261422,2.745625,0
-2.4935868,3.929821,0
-2.3966856,4.0742974,0
-1.2768298,2.8709042,0
-0.33055204,2.3415954,2
0.24588835,2.1227636,2
0.30823955,2.0825045,2
-0.81477964,2.5607834,0
0.4157442,2.2922752,2
3.6514835,2.3990471,1
3.6858559,2.136565,1
3.5804338,2.2792723,1
3.6918344,2.3239858,1
3.63557,2.2188766,1
3.7241628,2.2208169,1
3.7017097,2.1637444,1
-0.7121791,2.9226227,0
2.5295928,1.8449459,2
0.64327955,2.1235425,2
-0.80027354,2.6490865,0
-1.9356388,3.5533888,0
-2.5556045,4.180522,0
-2.5023925,4.1331463,0
-2.4650462,4.121646,0
-2.2949557,3.9637144,0
-2.3479824,4.00539,0
-2.3301914,3.9210203,0
-2.4413342,4.0994205,0
-2.510515,4.1256485,0
-1.4432166,3.1470082,0
0.045915816,2.162543,2
0.09379085,2.1406014,2
-0.25293297,2.2597258,2
-1.6252407,3.2722912,0
-2.5321546,4.1850867,0
-2.4727173,4.1229954,0
-2.3221936,4.0340486,0
-2.360573,4.06526,0
-1.810449,3.1876183,0
-1.4320374,2.864759,0
-0.72968954,2.5028288,0
0.4304831,2.0512908,2
0.97116244,1.8959779,2
0.40780857,2.2951214,2
1.0843849,2.020864,2
3.678442,2.20421,1
3.667163,2.1064913,1
3.60749,2.3962917,1
3.8009758,2.2944365,1
3.8810048,2.3644035,1
3.820954,2.2017486,1
3.735617,2.079681,1
3.6728754,2.057549,1
2.6415622,1.8251575,2
1.082878,2.001048,2
0.17834769,2.2143948,2
-0.76022,2.6086934,0
-1.4199579,3.1637506,0
-2.5277324,4.1444364,0
-2.3565316,4.056845,0
-2.5028105,4.020814,0
-2.3806229,3.8997276,0
-2.3834674,3.997945,0
-1.8009957,3.1427262,0
-1.4142858,2.8432353,0
-0.5683224,2.4295945,2
-0.39207056,2.344151,2
0.04485734,2.152881,2
0.6904857,1.9953305,2
-0.53201604,2.4238925,2
-0.81690454,2.5405068,0
-1.9015025,3.3292868,0
-2.268881,3.9860566,0
-1.6972688,3.150587,0
-1.891808,3.2662625,0
-1.9869064,3.3922412,0
-1.592212,3.0204008,0
-0.68110037,2.561487,0
0.22841129,2.1090834,2
0.2703674,2.0895498,2
0.27368778,2.0843627,2
1.3240952,1.767502,2
0.9829236,2.0022087,2
