SPC1,SPC2,SPC3,SPC4,SPC5,SPC6,SPC7,SPC8,SPC9,SPC10,cluster
-5.368462569240292,-7.931739246052283,-2.117945866895875,-0.2934837147773917,5.767261401503972,5.106919680051714,1.0890742457003109,-0.7034498008937186,-0.723385955527996,0.2311992513422946,0
-4.323722306331037,-8.086028874136097,-0.5900476210057746,0.7731510096188028,4.096993730894802,7.487772426733227,1.683654108374391,-0.4909650669776994,-0.8294830998859372,0.3020170893623476,0
-5.0092316370138406,-8.626352189423695,-1.7710335285311802,0.5252221871410397,5.676799389578107,6.207160615412147,0.7842751147089979,-0.7222182744360557,-0.7414161621967026,-0.19178508584643655,0
-4.7883166431606385,-8.696977434712037,-2.264189570006444,0.05738251775162992,6.4301563796528205,5.10984918391067,0.7043065627844386,-0.20322827205965033,-0.45330892232485126,-0.46623341998618917,0
-4.846451588981967,-8.76678940350228,-2.356595177085584,0.09560098778867536,6.298491144488549,5.073588958948294,0.4170747617435573,-0.8067472763373426,-0.37520089105585425,-0.15344910091654396,0
-4.710993805744202,-8.72588662601654,-2.73599184117948,-0.304105986007046,7.613964861260254,4.145140799806307,0.45846649856043087,-0.4755012167369671,-0.2251071163269815,-0.42410608991799204,0
-5.2165769109444575,-8.768231083892301,-2.907733991970951,-0.17216912123954445,7.358097819607429,3.712475946774068,0.4311258570119684,-0.22538557214237837,-0.2773716058828716,-0.6642409514839438,0
-5.552289069368374,-9.270859735135417,-2.6561777701777194,0.853656736992836,5.742260592751759,4.9529702638748585,-0.40084996219367997,-2.2486204183923517,-0.8002139755518867,0.68697508096891,0
-5.000048686699332,-9.342923545085096,-2.663147111266974,0.17948946068219773,6.796296347066173,3.9844866101049083,0.07847912535078919,-0.8920733972206004,-0.5297890811530948,-0.12936757393717585,0
-5.653430635398973,-9.35638066209387,-2.3520500289107016,0.9151737671704923,5.40223506905191,5.461068359708035,-0.29237928865657914,-2.1763660883049742,-1.1317916540746684,0.7816301533486698,0
-5.455787821871594,-8.742620568753326,-2.7872648929305766,-0.024834566817023035,6.8374456059117055,4.287631221869642,0.002039587305269791,-1.4557621101295786,-0.6583317595757116,0.13811118932550853,0
-5.438023451916203,-8.866504784922467,-2.737898136594937,0.06953750831332367,6.652269765210139,4.3179243369097575,0.18439646610238206,-1.3585285316832774,-0.8321493795687315,0.4531051760022424,0
-5.179185017339556,-9.202851664846051,-2.682944893051407,0.07592466739798209,6.774636459513522,4.381335615362934,0.20487383523848485,-1.1654703805053586,-0.9103746395049062,0.16212099017694248,0
-5.146291218221756,-8.453440271185034,-2.6315338177616336,-0.5372103472081683,7.32741576298065,4.105763076592671,0.7812612934064083,-0.4443044496135603,-0.554365683750295,-0.4512221029552252,0
