mz,p_value,adjusted_p_value,significant_after_fdr
102.96377112060765,0.0,0.0,True
104.048688641672,3.462599677256533e-15,4.1847461340105695e-15,True
105.03497729718508,1.1574473731677687e-46,1.6147105329377514e-46,True
105.98838966418104,4.375326273259936e-219,6.963547448991167e-219,True
114.8321112752816,0.0,0.0,True
116.01565766189728,0.0005819478376278169,0.0006353633396323025,True
118.02111126144052,0.06737677322345323,0.07115491003972163,False
119.99368857246664,4.6759425882390376e-65,6.730974681159379e-65,True
124.00459577155314,0.0,0.0,True
125.05663700410042,0.0,0.0,True
130.97436893717884,0.0,0.0,True
132.05928645824324,0.0010801639776552136,0.001173639706490761,True
133.04557511375629,9.682462834350655e-07,1.1051700002844686e-06,True
133.99898748075225,8.365900424792992e-32,1.0742576681836456e-31,True
135.9715647917784,0.0,0.0,True
136.99072973580857,0.0,0.0,True
137.97701839132165,2.5061833496272486e-30,3.1999855198630404e-30,True
138.99618333535182,0.30240474738306633,0.3120706525505616,False
140.0482245678991,0.6689048672890929,0.6779035874768385,False
140.77150291527536,0.0,0.0,True
146.13033794356303,3.2168942916066557e-32,4.15438919944631e-32,True
147.0508740220419,8.974440378638734e-19,1.102295394332801e-18,True
148.037162677555,5.182054656573589e-10,6.03682655868882e-10,True
149.05632762158515,0.0,0.0,True
154.0206471876676,0.0,0.0,True
155.03981213169777,5.277432954039527e-204,8.340558374915617e-204,True
156.02610078721085,0.0,0.0,True
157.07814201975813,4.547935829354219e-05,5.0138219387027005e-05,True
158.0315543867541,7.013822760536897e-111,1.0567492959208924e-110,True
158.98496675375006,0.3832333958611085,0.3901385020928402,False
160.00413169778022,2.3216317076052914e-49,3.2793047869924742e-49,True
162.1082141628748,2.573497188856966e-20,3.1781987141075094e-20,True
163.12737910690498,4.5188159263231005e-21,5.611276919500114e-21,True
169.0779873285005,4.292971643756162e-13,5.133394663962395e-13,True
170.09715227253065,6.502763316568789e-41,8.800146763739797e-41,True
171.08344092804373,3.190510229101897e-14,3.835400594558664e-14,True
172.0697295835568,1.271747126065788e-23,1.5967491693937116e-23,True
173.088894527587,0.0,0.0,True
174.99571926157893,1.5943991369760255e-35,2.1072175728455076e-35,True
176.0148842056091,7.499263385044647e-34,9.853683285000525e-34,True
177.03404914963926,0.0,0.0,True
178.05321409366945,6.169767379899165e-11,7.224701698742028e-11,True
179.63127594249036,0.0,0.0,True
182.09699758127303,2.374646863851135e-110,3.5541072266911026e-110,True
183.1161625253032,8.865695567755266e-202,1.3914216654949237e-201,True
184.10245118081627,3.121840248040276e-05,3.4585092943975604e-05,True
185.05586354781224,1.358733900924011e-15,1.6509347398324005e-15,True
186.0421522033253,0.0,0.0,True
187.0613171473555,0.0,0.0,True
191.00647176940777,4.277185078413548e-242,6.9045987694390136e-242,True
192.025636713438,1.2989945797211152e-38,1.7371170119347457e-38,True
193.01192536895104,6.417269236706858e-61,9.179131946175633e-61,True
194.0310903129812,6.3200588801832884e-40,8.501983969770375e-40,True
195.01737896849423,1.033155446938515e-44,1.4237386037079535e-44,True
196.03654391252445,1.372726534870842e-07,1.5828377391878075e-07,True
197.02283256803756,0.17686835433918074,0.1833589361497929,False
198.53514183982423,0.0,0.0,True
200.54059543936745,0.0,0.0,True
202.21728615373968,2.711393222581382e-75,3.9790575863856646e-75,True
203.7295954255264,0.0,0.0,True
205.60354387100125,0.0,0.0,True
207.05010056575367,2.8753470880209e-73,4.1924415605982156e-73,True
213.52672940362288,0.0,0.0,True
215.53218300316612,0.0,0.0,True
217.0444922749529,0.0002397550357816425,0.0002630322237216078,True
218.65543041229083,0.0,0.0,True
220.5622551462828,0.0,0.0,True
222.56770874582605,0.0,0.0,True
228.64982212149,3.124110553637019e-305,5.191536655308575e-305,True
230.4908942784477,0.0,0.0,True
232.52922416650807,0.0,0.0,True
234.5018014775342,0.0,0.0,True
236.54013136559456,0.0,0.0,True
239.17023444696275,8.268210579358685e-115,1.2541044234463509e-114,True
242.32635814460457,1.5726849166640524e-37,2.0907458303886818e-37,True
245.6468632848319,0.0,0.0,True
247.68519317289227,0.0,0.0,True
249.32900759874735,0.0,0.0,True
251.9919869686327,1.6415507291529233e-47,2.304288601171184e-47,True
256.75904880361253,0.0,0.0,True
258.205605498365,0.34004285482839336,0.3477361320869543,False
260.7370797141819,0.0,0.0,True
262.6439044481739,0.0,0.0,True
264.15621371996053,4.502398327239619e-16,5.500227145708939e-16,True
266.2602961850551,8.636494420996157e-176,1.346101889065608e-175,True
269.3177910171456,1.7650732909937375e-11,2.077638352940545e-11,True
273.75608996695445,0.0,0.0,True
275.6629147009464,0.0,0.0,True
277.1752239727331,6.222734581355123e-07,7.138771651706892e-07,True
279.67382190003286,0.0,0.0,True
282.8628218861918,0.0,0.0,True
285.2299146594232,0.0,0.0,True
289.2079455699926,0.0,0.0,True
291.6407909202581,0.0,0.0,True
293.185976480562,2.425821090504685e-223,3.888195506766374e-223,True
295.6516981193446,0.0,0.0,True
298.1502960466444,0.0,0.0,True
301.76668778352564,0.0,0.0,True
304.8570589041333,0.0,0.0,True
308.1446877558435,1.6425870412138395e-66,2.3796453289379987e-66,True
310.4131516635236,2.9612895676482916e-22,3.6975217805995245e-22,True
313.1418836104431,3.1505020624351063e-09,3.651351108258123e-09,True
316.1665021540165,5.147790269524496e-168,7.96849726652422e-168,True
318.43496606169657,3.5631604123408627e-44,4.880450019327484e-44,True
320.3417907956885,5.412337848329853e-299,8.928382143960194e-299,True
326.48965674838666,1.4723640810155684e-06,1.6637714115475922e-06,True
330.138924773785,0.3078022270525943,0.3161968332449378,False
333.1635433173584,0.010164432920388707,0.010784797370928863,True
336.12240928389764,9.198048793027776e-27,1.1678421501259986e-26,True
338.9497700963684,0.0,0.0,True
