UMAP1,UMAP2,cluster
5.954928,-1.091072,1
5.9772916,-1.0785948,1
6.0648937,-1.0770284,1
5.9736266,-1.3808854,1
5.997313,-1.2754196,1
5.9140463,0.29516163,1
5.975602,0.2123806,1
6.036983,0.24406485,1
6.017824,-1.0381553,1
6.0988646,-0.9636983,1
6.1031275,-0.9168204,1
6.048492,-1.003114,1
5.9397755,-1.1360734,1
6.105232,-1.0011351,1
5.968593,-1.1934427,1
6.147106,-0.8906623,1
6.0323687,-1.2694873,1
6.2084103,-0.71495855,1
6.216264,-0.57619995,1
6.088317,-0.65836334,1
6.025743,-1.1238507,1
6.0024095,0.32738665,1
5.998211,0.47390717,1
6.0921435,0.6151464,1
5.9668207,0.36555573,1
6.0366855,0.49842343,1
6.0847707,0.47009298,1
6.0483937,0.34564948,1
5.9977446,0.25613806,1
6.071714,0.08225079,1
6.106811,-0.16542329,1
6.1514425,-0.5337177,1
6.094927,-0.9414259,1
6.2262664,-0.45398822,1
6.1261687,-0.577448,1
6.0043235,2.9462254,2
6.2991033,-0.2311718,1
6.226265,-0.47007185,1
6.132478,-0.5943968,1
6.144426,-0.3327716,1
6.182666,-0.4230946,1
6.1629806,-0.7948886,1
6.1815104,-0.52245706,1
6.1225166,-0.96674985,1
6.1567006,-0.8404706,1
6.1412687,-0.9035709,1
6.078159,-0.86518943,1
6.020932,-1.1180402,1
6.0101438,-1.2088319,1
6.0125456,-1.12207,1
6.0510864,0.40092304,1
6.0563784,0.34761402,1
6.039154,0.7015874,1
6.002233,0.5055801,1
6.0957875,0.7089733,1
5.971047,1.4946449,1
6.0871353,1.4535378,1
5.961113,1.8266041,1
6.0881,1.3668851,1
6.0336075,0.70876503,1
6.1259193,0.53297335,1
5.96279,0.29400504,1
6.0315742,0.30366528,1
6.019314,0.11810441,1
6.0487895,-0.72964,1
5.992677,-0.9302204,1
6.0131316,3.0472953,2
6.0831785,-0.589164,1
6.1798925,-0.36314395,1
6.1010003,0.8236012,1
6.203611,0.9768589,1
6.153936,0.835879,1
6.08208,0.3058226,1
6.198559,1.1189255,1
6.0720577,-0.040705368,1
6.166386,-0.5917664,1
6.1217394,-0.93551624,1
6.147872,-0.88844925,1
6.105489,-0.9099579,1
6.1042356,-0.89964527,1
5.9479337,-0.94273204,1
6.169798,-0.3573457,1
5.934689,-1.121092,1
6.113574,-1.0040855,1
6.0738144,-1.0491166,1
5.9620423,-1.3096011,1
5.977864,-1.1802112,1
6.1564493,-0.7874903,1
5.9699683,-1.0219448,1
6.133439,-0.75517535,1
5.964946,0.29070905,1
6.0735617,0.6723066,1
5.9834585,0.76484185,1
5.929617,2.3358064,2
5.701849,3.6670222,2
5.8128514,3.0721304,2
5.706963,3.6859095,2
5.6863008,3.695487,2
5.6602826,3.7743573,2
5.7008076,3.6673062,2
5.9386077,2.0841603,2
6.0907125,0.6841692,1
6.1191416,0.7725497,1
6.1079426,0.6864955,1
6.0090613,0.60974354,1
6.0334826,0.5637477,1
6.0936255,0.62815857,1
6.015556,0.37855724,1
6.0869584,0.54999286,1
6.069805,0.8179801,1
6.1663275,1.2361895,1
6.0992293,0.72595614,1
6.1533275,0.84116334,1
6.105218,0.8412354,1
6.088238,0.8690447,1
6.024086,0.6967847,1
6.0816536,0.56319755,1
6.0252314,0.3629123,1
6.072858,0.13689944,1
6.0208716,0.30610102,1
6.088618,-0.5309476,1
6.1519427,-0.7858236,1
6.1426725,-0.6323024,1
6.126423,-0.93299204,1
6.015912,-0.75713515,1
6.0370965,-0.98564607,1
6.1181297,-0.799986,1
6.0585837,-0.93393403,1
6.192558,-0.81512636,1
6.0536823,-1.0797279,1
6.1003513,-0.9079976,1
6.021156,-0.8713066,1
6.140022,-0.98947877,1
5.966034,-1.4070534,1
5.9770083,-1.1666424,1
5.9670706,-1.2128778,1
6.1519566,-0.8059574,1
6.0617056,-0.97117865,1
6.014276,-0.82758385,1
6.1640773,-0.21841057,1
6.045081,0.48238343,1
6.0381975,0.38397223,1
5.9821734,1.8896878,1
5.956348,1.7650262,1
4.5871162,6.803819,0
5.083327,6.3501177,0
5.0417504,6.522751,0
4.842955,6.319685,0
4.996554,6.5303035,0
4.95579,6.582682,0
4.94536,6.573999,0
5.715515,3.7087765,2
5.857148,2.7614217,2
5.9489126,1.8555257,1
5.985026,0.9163864,1
6.0381055,0.68679106,1
6.0077558,0.58818185,1
6.0553803,0.7163082,1
6.0726943,0.5740607,1
