mz,matrix_avg,sample_avg,ratio,rank
708.150490143428,5.392155366079551,2.3169488672642737,2.3272655861926927,183
207.08297685427084,6.040185985732131,2.596810648593214,2.3260017000770987,184
135.9715647917784,17.930889869414482,7.734372143106062,2.318338132084661,185
547.1553052751777,7.1338621390987536,3.1034279121349675,2.2987039940271696,186
521.1501610581497,3.888643329722615,1.6985983294213771,2.289324827464034,187
485.2163777089569,4.897932169473927,2.1468774923850686,2.281421359423336,188
155.03981213169777,592.9910571476041,261.2562844598375,2.2697676282558246,189
529.1719754563228,6.566159741362023,2.9397585072365215,2.2335711327869845,190
136.99072973580857,684.46650619006,307.75858756754945,2.2240370661878073,191
300.2215022232218,4.308227573494943,1.9631870915667655,2.1945068759912014,192
1122.1615914392983,3.4147702458129148,1.562950125294955,2.1848235515408185,193
715.1531395975708,5.365733040761635,2.4615251036166765,2.1798408761698242,194
543.1443980760912,5.616039397680003,2.5838169276456338,2.173543851120976,195
154.0206471876676,627.6226558226203,296.195308808902,2.118948670538966,196
109.96642057475043,7.127456226807976,3.402091811778648,2.095021715768055,197
243.18114164604924,4.864719183752782,2.367050225343342,2.055182069908115,198
722.1557890517138,7.36897154970816,3.5913561028181626,2.051863234022884,199
293.185976480562,11.636323827622496,5.693374599357607,2.0438359750457322,200
455.3318314469108,4.764113798704919,2.34168620586604,2.0344800190290644,201
277.2409765497673,5.510776807234115,2.7168798725234287,2.0283476133552334,202
524.1747796017232,4.68820568064892,2.3123795101667475,2.0274378223855702,203
653.1155831657986,3.9466520717420517,1.9582351146818788,2.0154127766051135,204
720.1503354521703,5.8302625793336,2.923695117099532,1.994141777383205,205
707.1642014879151,4.04560174435964,2.043564561892211,1.97967894815811,206
684.5781912766656,4.7863019717861315,2.498450179480436,1.915708389616861,207
675.5700882229796,3.950284458876178,2.063507544665554,1.9143542591709164,208
570.1358309486322,5.8303719902455935,3.051260017582463,1.9108079792407315,209
124.99088442706622,1.8817432530599298,0.9857671095599058,1.9089125949750125,210
177.03404914963926,981.3153905555508,517.589379755162,1.8959341689310776,211
471.1782025121542,3.86728665708713,2.0405536408227976,1.8952144054554418,212
681.1590572708869,3.9303829315193894,2.0761050243921146,1.8931522651543395,213
174.10805947161714,2.162582059136105,1.1424250862621204,1.8929749383557763,214
665.6085728022977,3.4910940964842783,1.8493176325516028,1.8877741893260673,215
399.4750172563539,4.408687087586985,2.3797130793735692,1.8526128733531633,216
135.05102871329956,2.4779504002836132,1.345955299635034,1.8410346904644557,217
630.726830685652,4.3545951895432085,2.3764334526506805,1.8324077970092842,218
941.1118705756155,5.15929978838113,2.833371185379371,1.8209050099693966,219
395.1024708835793,5.846750544771324,3.2524087536218644,1.7976678166490443,220
539.1334908770048,4.954507664726391,2.7700612886100697,1.78859135114076,221
631.6144904756138,5.080820572976211,2.8950336941613077,1.7550125863709898,222
347.1359659371269,23.852494575784295,13.60608371223959,1.7530756886769918,223
174.99571926157893,30.0429905739081,17.185486674986134,1.7481605927336463,224
587.1328721119742,3.932516418087665,2.278601975990001,1.7258461362710042,225
1079.1922823474454,2.797242885867146,1.6329999583761157,1.712947308912259,226
436.16495524144017,3.329146604960544,1.9638312616447664,1.6952304753907703,227
383.06974928631985,6.41636763607647,3.8034786566077647,1.686973482352102,228
308.21044033287774,4.959595181488104,2.948582146069205,1.6820271351156961,229
765.1250981435664,10.03560175467894,6.002730183325786,1.6718395540888562,230
528.1528105122926,3.8254376430741024,2.293703415525559,1.6677996010786666,231
368.1439142995554,7.915426699024843,4.767240788887601,1.6603790426980862,232
669.1592119621446,3.012910285715984,1.819658142801034,1.6557562177159266,233
559.0893980068859,4.92823851525914,2.9830154219136817,1.6520995759537331,234
493.1724395300957,2.4493654271184226,1.4841168947565582,1.6503857843824423,235
632.5021502655754,3.6185995718582453,2.2065062576908874,1.6399679618426044,236
719.1311705081403,3.53380744045099,2.166084965167085,1.6314260500612343,237
465.19471800204155,2.6273085381061296,1.6108401272865396,1.6310175615632407,238
589.1383257115175,11.958205679052508,7.438701575532534,1.6075662608617094,239
1117.1315192961815,2.6474179389440256,1.6692010611674193,1.5860389733435791,240
294.2051414245921,2.9255251636651205,1.8764164358206947,1.5591022900129687,241
953.0788395958407,2.7142450765133947,1.7616202347571466,1.5407662908383932,242
682.1782222149172,2.5231291019160063,1.6468102502549153,1.5321310393794982,243
585.127418512431,7.176236346722693,4.792785856563485,1.4972995998554555,244
487.18895501998304,2.357286660363429,1.5821715225619306,1.4899058826798295,245
567.144088693576,36.14621444969261,24.894140064686702,1.4519969098878578,246
978.6894683506634,3.4289934343008297,2.3647360460829194,1.4500533531134487,247
1116.1452306406686,2.119606124102678,1.490199887766817,1.422363630597713,248
1152.7036634716862,2.562056896853499,1.8072749747220627,1.4176353522683385,249
183.1161625253032,3.6625310039102903,2.592535208881391,1.4127217983195113,250
565.1386350940327,4.255886210915296,3.0193307634654496,1.4095462017619556,251
588.1191607674873,9.7900546958723,6.985524152698521,1.4014774668968693,252
453.3263778473676,16.693862142917624,11.92127635205831,1.4003418466710524,253
689.5753871312652,3.165754922891863,2.261953179028925,1.3995669542777098,254
764.1388094880533,5.364770235587523,3.833353667568384,1.3994978547312245,255
581.1165113133445,3.382625822426193,2.4268671296766806,1.3938240704109002,256
679.0878510943096,3.1684901552596814,2.2801080188866596,1.389622828227753,257
594.3985318742539,2.6923632418300705,1.94782550653366,1.3822404683667713,258
582.1027999688577,5.629671767190979,4.134491927486669,1.3616356893582289,259
527.1336455682624,4.66276805484321,3.4315312380059773,1.358800992933373,260
717.5531086593194,3.0250765874297145,2.2296140902489157,1.356771379990347,261
608.1079441858856,2.8258424495189924,2.0893677539237965,1.352486867311713,262
677.1152737832833,3.821684904119379,2.8279567497304683,1.3513943956647243,263
122.032018460527,1.5934792087949339,1.184915637031299,1.3448039317317566,264
560.1414392394332,2.9019474865832007,2.1801506637346106,1.3310765781118408,265
411.11322339140816,2.973052512373392,2.2361413437622604,1.329545880155209,266
494.1916044741258,1.8745076559826372,1.414222573029056,1.3254686287761972,267
737.1145003269953,4.001487977656025,3.02391403539687,1.3232809959187788,268
